log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f555w,a2d7,cont#50180",Z,eps,"wfpc2,2,f814w,a2d7,cont#50180"
1.1,0.525,3.32,4.897537,3.852547,3.735244,4.402765,0.2006137,4.257922,317.25611374296744,4.405565880155328,1.7570495133063991e-06,6.785549140892206e-09,0.0,LB,1.7645096877551558 VEGAMAG,0.02,0.5,0.7424218931318216 VEGAMAG
1.1,0.575,3.32,4.909027,3.928896,3.655788,4.408086,0.3018387,4.328373,463.54830779201234,4.693901804470858,2.503928941749116e-06,9.558901798703462e-09,0.0,LB,1.9946449356612472 VEGAMAG,0.02,0.5,0.6641127085820697 VEGAMAG
1.1,0.625,3.32,4.915893,4.008617,3.646064,4.413024,0.3260706,4.366538,488.4701168254868,5.0294303707904735,2.671621931770548e-06,1.0762917219192084e-08,0.0,LB,2.022590235460404 VEGAMAG,0.02,0.5,0.6502069734620275 VEGAMAG
1.1,0.675,3.32,4.916977,4.0905,3.648001,4.417139,0.3178189,4.377982,485.60595067749966,5.422875076864114,2.675444830785087e-06,1.5202744614291255e-09,0.0,LB,2.0069057032411317 VEGAMAG,0.02,0.5,0.6429337365715149 VEGAMAG
1.1,0.725,3.32,4.920511,4.171281,3.598205,4.4193,0.5126154,4.397944,612.9442848548263,5.892467556378548,3.284838332000806e-06,2.218032983069214e-09,2.4827900962640232e-18,LB,2.2716378239007575 VEGAMAG,0.02,0.5,0.6793009818027551 VEGAMAG
1.1,0.775,3.32,4.921174,4.254326,3.588804,4.417576,0.5704434,4.40214,640.0575134467431,6.535340201584492,3.413422131639062e-06,3.142461748814257e-09,2.084010987395324e-17,LB,2.332569251566492 VEGAMAG,0.02,0.5,0.6942053859934116 VEGAMAG
1.1,0.825,3.32,4.921805,4.336518,3.584635,4.409983,0.6030079,4.403854,652.7366526422159,7.439593391942289,3.4741614743239185e-06,5.8108678649518864e-08,2.637302851466974e-17,LB,2.359683982522566 VEGAMAG,0.02,0.5,0.7006032631188641 VEGAMAG
1.1,0.875,3.32,4.92093,4.425284,3.575643,4.397039,0.6803476,4.402903,680.8351981111459,8.746175749485111,3.596474621074315e-06,8.461356627700474e-08,2.473716946909941e-16,LB,2.420660523807835 VEGAMAG,0.02,0.5,0.71625059425792 VEGAMAG
1.1,0.925,3.32,4.922756,4.524815,3.56675,4.368951,0.7726548,4.410189,710.3755413301938,11.162385061194856,3.74257920345857e-06,1.2573349854455866e-07,3.5348419822470053e-15,LB,2.482173123902278 VEGAMAG,0.02,0.5,0.7320546523677807 VEGAMAG
1.1,0.975,3.32,4.924419,4.549557,3.557851,3.540611,0.8866085,4.414289,741.2180728159437,520.9763395434491,3.887881325846791e-06,9.038534082518232e-07,1.0729265799421853e-15,LB,2.5466955143171734 VEGAMAG,0.02,0.5,0.7499530908880536 VEGAMAG
1.1,0.475,3.34,4.884015,3.772942,4.162452,4.395941,0.1567046,4.188448,43.16522410291251,4.148078819318493,1.5110714494856632e-06,4.763333617718727e-09,0.0,LB,2.588417034889108 VEGAMAG,0.02,0.5,2.4678792757125456 VEGAMAG
1.1,0.525,3.34,4.896534,3.850398,3.708174,4.402841,0.2177574,4.255467,359.26176567107126,4.3931345019384205,1.948045067746067e-06,6.729084779533431e-09,0.0,LB,1.8336017990587872 VEGAMAG,0.02,0.5,0.7129229138492521 VEGAMAG
1.1,0.575,3.34,4.907323,3.925421,3.639617,4.40775,0.3364511,4.324998,499.0510802467073,4.682395567610263,2.658404111787618e-06,9.422062917706066e-09,0.0,LB,2.071617393394025 VEGAMAG,0.02,0.5,0.6709692256892319 VEGAMAG
1.1,0.625,3.34,4.914251,4.004844,3.648492,4.412591,0.3158304,4.357413,482.2952670021753,5.01762152795731,2.632103726209709e-06,1.2195679424970808e-08,0.0,LB,2.0145668927374527 VEGAMAG,0.02,0.5,0.6527209218049257 VEGAMAG
1.1,0.675,3.34,4.918324,4.086518,3.615379,4.416534,0.4259323,4.381082,564.5377655829535,5.413134274050841,3.0426149860200106e-06,1.4870754364612047e-09,3.1763620920255757e-21,LB,2.1752159004540195 VEGAMAG,0.02,0.5,0.6645344945863119 VEGAMAG
1.1,0.725,3.34,4.919813,4.166609,3.591489,4.418496,0.5524985,4.393366,631.5649210074398,5.882590266342772,3.3597967062384784e-06,2.159001778057854e-09,1.3507656386487792e-17,LB,2.317007930229332 VEGAMAG,0.02,0.5,0.6918867130687056 VEGAMAG
1.1,0.775,3.34,4.920018,4.250234,3.588668,4.415532,0.572241,4.398852,640.8302438536083,6.566160587631674,3.410428901025924e-06,3.7961905173212225e-09,6.2497119962982666e-18,LB,2.332213604575557 VEGAMAG,0.02,0.5,0.693176759905596 VEGAMAG
1.1,0.825,3.34,4.920759,4.331646,3.577902,4.409094,0.6568564,4.398031,672.7628473854229,7.428328480781943,3.5520739606263307e-06,5.696144526668575e-08,1.3589391306685191e-16,LB,2.407972772125313 VEGAMAG,0.02,0.5,0.7150337004437046 VEGAMAG
1.1,0.875,3.34,4.921858,4.420111,3.568301,4.395812,0.7559193,4.4048,704.8099069863541,8.743485617745472,3.7086342090717575e-06,8.2829683141043e-08,2.3235927050657917e-15,LB,2.472227527551387 VEGAMAG,0.02,0.5,0.7301443155932452 VEGAMAG
1.1,0.925,3.34,4.923357,4.520191,3.557858,4.367337,0.8829073,4.411855,740.5067131118628,11.185979008495613,3.880136464401799e-06,1.23339163878704e-07,4.645259758432248e-14,LB,2.5486559745402992 VEGAMAG,0.02,0.5,0.7519505861071529 VEGAMAG
1.1,0.325,3.36,4.940095,3.71077,3.733858,4.372579,0.2016998,4.522289,331.1974619370132,4.317683460317938,2.0770837114693573e-06,5.267238698773404e-09,0.0,C,1.6880180289984026 VEGAMAG,0.02,0.5,0.6610384445356621 VEGAMAG
1.1,0.425,3.36,4.883129,3.674685,4.262033,4.383817,0.1327242,4.177231,26.648023335982995,3.917118410264049,1.5384061238273138e-06,3.051876815631349e-09,0.0,LB,3.125573733507465 VEGAMAG,0.02,0.5,3.1000686537664004 VEGAMAG
1.1,0.475,3.36,4.891693,3.764829,4.138022,4.394481,0.1603575,4.221921,49.2289984199984,4.137240810563643,1.5042741759994052e-06,4.586749264580444e-09,0.0,LB,2.439716400608739 VEGAMAG,0.02,0.5,2.291439543132525 VEGAMAG
1.1,0.525,3.36,4.898907,3.84676,3.690901,4.402091,0.2379253,4.268208,389.9698217827438,4.389906799568189,2.100791734352077e-06,6.6221955332848354e-09,0.0,LB,1.8823030442340971 VEGAMAG,0.02,0.5,0.6952730661274609 VEGAMAG
1.1,0.575,3.36,4.906578,3.921899,3.639242,4.407285,0.3322126,4.321273,499.5764988054644,4.673445688608274,2.65692319362238e-06,9.281774220880053e-09,0.0,LB,2.0749318944592545 VEGAMAG,0.02,0.5,0.6726266415744397 VEGAMAG
1.1,0.625,3.36,4.91455,3.999087,3.640302,4.411652,0.3329382,4.357908,501.5312514645746,5.006074402528272,2.722400400637635e-06,1.313091530129074e-08,0.0,LB,2.0506359714402125 VEGAMAG,0.02,0.5,0.6530107192986812 VEGAMAG
1.1,0.675,3.36,4.918102,4.081573,3.596524,4.415677,0.5182129,4.38311,615.7111239667264,5.403678473701685,3.272050516257076e-06,1.4446511911420975e-09,3.66058085781036e-18,LB,2.2893303986558635 VEGAMAG,0.02,0.5,0.6888329523975223 VEGAMAG
1.1,0.725,3.36,4.918375,4.161114,3.590202,4.41751,0.5583249,4.390063,635.1510201955186,5.872104828784178,3.3686586061096675e-06,2.0899986231188006e-09,5.778964203516565e-18,LB,2.3260426636026765 VEGAMAG,0.02,0.5,0.6945837250751086 VEGAMAG
1.1,0.775,3.36,4.92006,4.24439,3.583248,4.414258,0.6111032,4.394564,656.3220572619518,6.560484292266408,3.4749695230751914e-06,1.7413777857884122e-08,1.699456310830983e-17,LB,2.371119816656111 VEGAMAG,0.02,0.5,0.7051046947891404 VEGAMAG
1.1,0.825,3.36,4.920213,4.325513,3.570358,4.407863,0.7308706,4.400841,697.4241792295388,7.417989256451882,3.665303993095135e-06,5.5513549918701406e-08,1.3125020921043616e-15,LB,2.4593986096715694 VEGAMAG,0.02,0.5,0.727930717461992 VEGAMAG
1.1,0.875,3.36,4.923114,4.413676,3.558805,4.394293,0.8699595,4.409364,736.9160236298274,8.739858472235808,3.860895081670969e-06,8.063804683203798e-08,4.037197580762379e-14,LB,2.5423810470818617 VEGAMAG,0.02,0.5,0.7506795683748202 VEGAMAG
1.1,0.325,3.38,4.940147,3.864221,3.747637,4.367659,0.1919393,4.522488,311.03624483037373,5.287513631262296,1.9688244769821084e-06,1.1415159917596674e-08,0.0,C,1.6586327230634534 VEGAMAG,0.02,0.5,0.6795511179093106 VEGAMAG
1.1,0.375,3.38,4.938309,3.723785,3.672883,4.381924,0.2895082,4.522118,438.11487629384897,4.19584174982846,2.6184000464242976e-06,5.170707845159878e-09,0.0,C,1.8751823207372087 VEGAMAG,0.02,0.5,0.61598530220491 VEGAMAG
1.1,0.425,3.38,4.938809,3.641694,3.624776,4.378649,0.4344186,4.520602,545.8005889969093,3.86860955378932,3.1464874219543277e-06,3.052087639094694e-09,7.815738213204785e-17,C,2.102246532868227 VEGAMAG,0.02,0.5,0.6349387085876279 VEGAMAG
1.1,0.475,3.38,4.937997,3.591584,3.583647,4.369758,0.6732636,4.521291,660.2965072423899,3.799623805820672,3.695642901092195e-06,2.020523937631538e-09,3.549114448853071e-12,LB,2.351290816610666 VEGAMAG,0.02,0.5,0.6872729418883872 VEGAMAG
1.1,0.525,3.38,4.907686,3.834064,3.678068,4.399767,0.2642507,4.315269,417.5745290703074,4.372756560143928,2.279974553903337e-06,6.2434552031838525e-09,0.0,LB,1.907785954468546 VEGAMAG,0.02,0.5,0.6696703032534224 VEGAMAG
1.1,0.575,3.38,4.912385,3.911061,3.646086,4.405394,0.3190154,4.345134,486.9854660429718,4.6558512867752,2.6341348248082774e-06,8.833035990746594e-09,0.0,LB,2.0288763851682123 VEGAMAG,0.02,0.5,0.6565888734255232 VEGAMAG
1.1,0.625,3.38,4.919946,3.985042,3.604906,4.408902,0.4799237,4.39439,593.658923193869,4.988553107240385,3.191934714297306e-06,1.2311245734889071e-08,8.896721675446908e-19,LB,2.2325246669686436 VEGAMAG,0.02,0.5,0.6724187449178165 VEGAMAG
1.1,0.675,3.38,4.92214,4.067198,3.594185,4.412694,0.541902,4.402797,624.9596811012888,5.388497677405538,3.35029462048917e-06,1.5604505118561188e-08,6.8672048763003714e-18,LB,2.2953467787581303 VEGAMAG,0.02,0.5,0.6834443531157108 VEGAMAG
1.1,0.725,3.38,4.92141,4.149552,3.586932,4.414964,0.5900132,4.402811,646.1435300275482,5.862801631032369,3.441588960738318e-06,6.4409807323116956e-09,1.0997652790186834e-17,LB,2.343244095392236 VEGAMAG,0.02,0.5,0.6956007283656385 VEGAMAG
1.1,0.775,3.38,4.922076,4.233407,3.573136,4.412072,0.7056578,4.404371,688.347912974351,6.543573726864396,3.6345529478218392e-06,3.7153694008407204e-08,6.305942470518305e-16,LB,2.439875109679406 VEGAMAG,0.02,0.5,0.7226682570276077 VEGAMAG
1.1,0.825,3.38,4.923579,4.315452,3.559955,4.405599,0.8569572,4.412198,733.265074513507,7.409412948960458,3.846608615622948e-06,5.31312458989979e-08,3.7821609327210224e-14,LB,2.532774191161521 VEGAMAG,0.02,0.5,0.7471358138878614 VEGAMAG
1.1,0.325,3.4,4.939833,4.062371,3.725593,4.335008,0.2080189,4.523059,344.3396232823837,7.794678375341139,2.1439023484193634e-06,2.9238157417382983e-08,0.0,C,1.7052918986037735 VEGAMAG,0.02,0.5,0.6487954706548671 VEGAMAG
1.1,0.375,3.4,4.939448,3.871428,3.67726,4.386436,0.2795752,4.522753,429.3564584377119,4.884017371763072,2.5782379698917784e-06,1.1160354760886473e-08,0.0,C,1.858481365096819 VEGAMAG,0.02,0.5,0.6170977780609743 VEGAMAG
1.1,0.425,3.4,4.937734,3.756567,3.62072,4.391947,0.4517512,4.520892,556.0015470638906,4.158699115286533,3.2036937944200822e-06,5.702640577448422e-09,3.2624210027533736e-17,C,2.124806316012787 VEGAMAG,0.02,0.5,0.6388892966232229 VEGAMAG
1.1,0.475,3.4,4.938518,3.693424,3.580927,4.385429,0.697099,4.522022,669.4343606327891,3.9790784351947246,3.741820930861269e-06,3.5613938138973703e-09,7.802072907844559e-13,C,2.367361734369112 VEGAMAG,0.02,0.5,0.689696235486239 VEGAMAG
1.1,0.725,3.4,4.936052,4.123091,3.596684,4.408728,0.5833368,4.501938,619.7121343647179,5.852580554392527,3.473633543980074e-06,2.273484512305308e-08,3.2206980055363265e-20,LB,2.2726461201682957 VEGAMAG,0.02,0.5,0.6729268403648758 VEGAMAG
1.1,0.775,3.4,4.930405,4.216417,3.57352,4.408531,0.7563777,4.463444,694.8563008739768,6.522337984654213,3.7688599546618654e-06,3.4432852326332665e-08,4.1195521434694684e-16,LB,2.412831999042402 VEGAMAG,0.02,0.5,0.6975896586391916 VEGAMAG
1.1,0.275,3.42,4.94129,4.445188,3.673703,3.502783,0.1626234,4.522392,498.902867382324,523.6173157416482,2.319380491740741e-06,6.252878644488977e-07,0.000272508469338,C,1.5816551171313353 VEGAMAG,0.02,0.5,0.3258094292658009 VEGAMAG
1.1,0.325,3.42,4.942551,4.474617,3.687679,3.882369,0.2558191,4.522288,416.3878034840503,136.44668849958865,2.532707287568628e-06,2.49023309176996e-07,1.5558223440071946e-20,C,1.7832064798597613 VEGAMAG,0.02,0.5,0.5834954772218615 VEGAMAG
1.1,0.375,3.42,4.939068,4.116415,3.648199,4.371472,0.3519122,4.522637,492.5360237516989,7.009384760268906,2.898244364017606e-06,3.815258775960396e-08,4.630842435164799e-19,C,1.9732339076285421 VEGAMAG,0.02,0.5,0.6101194750964334 VEGAMAG
1.1,0.425,3.42,4.939098,3.925157,3.617185,4.402208,0.4672733,4.522214,566.2875322166808,4.831581392132175,3.2514344282064773e-06,1.3934198724709671e-08,9.975392764905166e-18,C,2.1401562535350327 VEGAMAG,0.02,0.5,0.6378814218622408 VEGAMAG
1.1,0.475,3.42,4.938826,3.803759,3.573927,4.398259,0.7637216,4.522296,692.371208631589,4.264986884673682,3.846936343898566e-06,6.8205280604068615e-09,1.7093067369711029e-12,C,2.413613923247131 VEGAMAG,0.02,0.5,0.7004520904086231 VEGAMAG
1.1,0.375,3.44,4.942785,4.616313,3.622734,3.52411,0.4197514,4.521024,627.4339292542008,602.0644718346229,3.5715521840838863e-06,1.2750434952348335e-06,5.083186034828843e-10,C,1.83110975132455 VEGAMAG,0.02,0.5,0.3544542859362376 VEGAMAG
1.1,0.425,3.44,4.940981,4.222434,3.594566,4.381924,0.5925145,4.522502,638.982552714606,7.59439181855846,3.6161380351486217e-06,6.212737439471251e-08,1.791430666291765e-13,C,2.240895266582524 VEGAMAG,0.02,0.5,0.6308543769097874 VEGAMAG
1.1,0.475,3.44,4.938953,3.991223,3.565803,4.410445,0.8513363,4.522865,718.3101446650978,5.024073681459893,3.970370176577963e-06,1.8624730619170897e-08,5.968153771267355e-12,C,2.474598421347256 VEGAMAG,0.02,0.5,0.7195607392291792 VEGAMAG
1.08,0.875,3.06,4.862079,4.410129,3.626668,4.404572,0.3276484,4.082655,501.5716717367126,8.301982240385472,2.3195300325477848e-06,7.919048448970015e-08,0.0,LB,2.2566577427907775 VEGAMAG,0.02,0.5,0.7979727355201127 VEGAMAG
1.08,0.825,3.08,4.859385,4.327506,3.63542,4.416259,0.3034921,4.074349,481.4076640519131,7.15302264609192,2.230329352478868e-06,4.257807278123709e-09,0.0,LB,2.212702624937516 VEGAMAG,0.02,0.5,0.7934296874707347 VEGAMAG
1.08,0.875,3.08,4.86355,4.406971,3.614286,4.401068,0.3692518,4.093704,531.7346969699695,8.406265452332265,2.449514417519282e-06,7.761899227345626e-08,1.2477282391241317e-20,LB,2.3224111658141 VEGAMAG,0.02,0.5,0.8066250576757961 VEGAMAG
1.08,0.775,3.1,4.859987,4.239675,3.64118,4.420081,0.2922572,4.068758,468.5835087044678,6.352313159315534,2.1770730414753094e-06,3.0129366479572807e-09,0.0,LB,2.185117718140445 VEGAMAG,0.02,0.5,0.7913604817671505 VEGAMAG
1.08,0.825,3.1,4.861774,4.324932,3.622686,4.415523,0.3395638,4.081037,510.8612950559756,7.15607362267491,2.352837860663907e-06,5.433116280759508e-09,0.0,LB,2.2781776907776905 VEGAMAG,0.02,0.5,0.801301936243416 VEGAMAG
1.08,0.875,3.1,4.863119,4.403872,3.6092,4.400282,0.3857302,4.100403,545.8382928681392,8.406735819730228,2.507107753550553e-06,7.6572530587478e-08,7.17860412780547e-20,LB,2.3461586555527925 VEGAMAG,0.02,0.5,0.8064561282622074 VEGAMAG
1.08,0.725,3.12,4.859293,4.153281,3.653406,4.418996,0.2687813,4.060852,443.0033394130177,5.779696052781487,2.0702986550955845e-06,2.0389660754633643e-09,0.0,LB,2.127513752716249 VEGAMAG,0.02,0.5,0.7868157494086347 VEGAMAG
1.08,0.775,3.12,4.860651,4.237495,3.632645,4.419534,0.3121487,4.073111,487.6138133321634,6.3523745919272505,2.255064665086265e-06,2.969319976031985e-09,0.0,LB,2.226805012352836 VEGAMAG,0.02,0.5,0.7951201471021241 VEGAMAG
1.08,0.825,3.12,4.862737,4.321335,3.611972,4.414442,0.3760402,4.090242,537.3410257172706,7.162065689755082,2.4663630196038523e-06,2.1614042445647894e-08,2.016833304449628e-20,LB,2.3361946072113424 VEGAMAG,0.02,0.5,0.8095606604446859 VEGAMAG
1.08,0.875,3.12,4.864441,4.401314,3.609523,4.399649,0.3792695,4.100403,544.266996278307,8.406478372585424,2.503779042990341e-06,7.573401825498845e-08,1.1163233382142135e-20,LB,2.3472743292816878 VEGAMAG,0.02,0.5,0.8090986035244463 VEGAMAG
1.08,0.675,3.14,4.858067,4.065939,3.666532,4.414746,0.2475596,4.055233,415.9680746377177,5.330093163150015,1.956604283631823e-06,5.528865181208022e-09,0.0,LB,2.076694968904511 VEGAMAG,0.02,0.5,0.7913258667612177 VEGAMAG
1.08,0.725,3.14,4.858453,4.151135,3.641931,4.418571,0.2906235,4.065949,466.4069357311114,5.7767370574745565,2.1643674802043088e-06,2.012143731379792e-09,0.0,LB,2.1840656451789684 VEGAMAG,0.02,0.5,0.7936101377696891 VEGAMAG
1.08,0.775,3.14,4.862074,4.233711,3.618181,4.418565,0.3535455,4.085483,521.9537233902089,6.353051852712664,2.399727895671693e-06,2.893623348047972e-09,2.4323720498625885e-21,LB,2.3015985896300006 VEGAMAG,0.02,0.5,0.8039458988816695 VEGAMAG
1.08,0.825,3.14,4.863532,4.317974,3.60925,4.413489,0.3829352,4.094991,544.8676203366492,7.165811835570239,2.4994761668589813e-06,3.5414246022277523e-08,3.070506381593695e-20,LB,2.3492270831847897 VEGAMAG,0.02,0.5,0.809760978571904 VEGAMAG
1.08,0.875,3.14,4.865553,4.396832,3.612256,4.398542,0.3676464,4.103015,538.1508121160534,8.405940275444276,2.49163257442658e-06,7.426360029985509e-08,2.5665516251096426e-21,LB,2.3284279589256762 VEGAMAG,0.02,0.5,0.8031283906692543 VEGAMAG
1.08,0.675,3.16,4.857344,4.065054,3.658132,4.414725,0.2607534,4.053838,432.4730010664419,5.325167833490397,2.018766084843016e-06,5.6075738265565305e-09,0.0,LB,2.1116163991468517 VEGAMAG,0.02,0.5,0.7910335443520455 VEGAMAG
1.08,0.725,3.16,4.860201,4.14813,3.630504,4.417916,0.3160037,4.073781,491.79147935480495,5.774183747622751,2.269101902816358e-06,1.973503950091711e-09,0.0,LB,2.240791917973305 VEGAMAG,0.02,0.5,0.7994771768988018 VEGAMAG
1.08,0.775,3.16,4.863033,4.2307,3.610931,4.417785,0.3785951,4.089999,540.4381516699056,6.353828670497667,2.4773250834545937e-06,2.8347123773791447e-09,2.7809296615828343e-20,LB,2.340220446716982 VEGAMAG,0.02,0.5,0.8086881828273151 VEGAMAG
1.08,0.825,3.16,4.864081,4.312042,3.611951,4.411724,0.370332,4.101403,539.2883021624291,7.175107298301281,2.489980809711808e-06,5.2189723983208397e-08,7.444233797216521e-21,LB,2.328672202019002 VEGAMAG,0.02,0.5,0.8019395645839034 VEGAMAG
1.08,0.875,3.16,4.865923,4.393161,3.604865,4.3976,0.3968683,4.10999,558.1835070394258,8.406898421989192,2.575051979204124e-06,7.309034300746649e-08,4.8994801708824836e-20,LB,2.3669839173752836 VEGAMAG,0.02,0.5,0.8066823082122787 VEGAMAG
1.08,0.925,3.16,4.869114,4.489577,3.581848,4.371225,0.5251149,4.126858,621.6644029550916,10.606986106648826,2.8390758795261e-06,1.0746177258707617e-07,1.0107645560446674e-15,LB,2.512544761811407 VEGAMAG,0.02,0.5,0.8395091036779101 VEGAMAG
1.08,0.625,3.18,4.858674,3.972433,3.670733,4.407884,0.243318,4.05634,408.74457349473806,4.93977081593702,1.9290256391674555e-06,1.1580731697729613e-08,0.0,LB,2.0558127860420083 VEGAMAG,0.02,0.5,0.7877994764321328 VEGAMAG
1.08,0.675,3.18,4.858806,4.061767,3.643985,4.414064,0.286709,4.064414,462.00428120034246,5.321227171128454,2.145744460428634e-06,8.685183527477511e-09,0.0,LB,2.1742221500624104 VEGAMAG,0.02,0.5,0.792769819276028 VEGAMAG
1.08,0.725,3.18,4.858627,4.144611,3.617873,4.417205,0.3534546,4.081464,521.4155754008997,5.769695585768406,2.393260648908003e-06,1.930540869232064e-09,2.49827363256358e-21,LB,2.3086535005076527 VEGAMAG,0.02,0.5,0.8095728375796807 VEGAMAG
1.08,0.775,3.18,4.86382,4.226255,3.610788,4.416663,0.3743991,4.09529,540.7580583570116,6.354144691349873,2.4864858951809894e-06,2.750381891754648e-09,1.2705448621806072e-20,LB,2.341205844446775 VEGAMAG,0.02,0.5,0.8089996784894216 VEGAMAG
1.08,0.825,3.18,4.864743,4.307,3.614223,4.407971,0.3591875,4.103589,533.9418968433071,7.257968850859615,2.474770896267522e-06,5.0738310283385024e-08,7.200290262622232e-22,LB,2.314409069613823 VEGAMAG,0.02,0.5,0.7983283776010397 VEGAMAG
1.08,0.875,3.18,4.868304,4.38963,3.589752,4.396775,0.475123,4.12023,598.7906357990402,8.404659046094949,2.7457247596750645e-06,7.200936811720738e-08,3.0614699738332155e-17,LB,2.46152504634353 VEGAMAG,0.02,0.5,0.8278453903102556 VEGAMAG
1.08,0.925,3.18,4.867681,4.487044,3.572839,4.370375,0.594308,4.128636,649.4175187229491,10.617542302846264,2.9400722297309653e-06,1.0632784208624503e-07,2.0891037292882505e-14,LB,2.571409538441639 VEGAMAG,0.02,0.5,0.8526824027182489 VEGAMAG
1.08,0.625,3.2,4.859109,3.969635,3.656756,4.407366,0.2651875,4.062852,435.6031383332983,4.935631189704732,2.04172854214047e-06,1.1436680799117077e-08,0.0,LB,2.1157236637802743 VEGAMAG,0.02,0.5,0.7893068996899255 VEGAMAG
1.08,0.725,3.2,4.863278,4.14005,3.611165,4.416225,0.377009,4.089275,540.1880841712638,5.765419331995747,2.476709100853568e-06,1.8746318870472e-09,3.794722342518948e-20,LB,2.3375116843758104 VEGAMAG,0.02,0.5,0.8070817710018097 VEGAMAG
1.08,0.775,3.2,4.863907,4.220901,3.614057,4.415312,0.3599975,4.09818,533.5731902090691,6.3545119390293,2.464274028837371e-06,5.490969103060261e-09,2.541089749731592e-21,LB,2.31852588314804 VEGAMAG,0.02,0.5,0.8016688459221999 VEGAMAG
1.08,0.825,3.2,4.867811,4.301999,3.592686,4.406885,0.4569135,4.116595,590.893210684988,7.252464305332506,2.710110507295964e-06,4.964551268761397e-08,2.3367379097616333e-17,LB,2.4417674639741493 VEGAMAG,0.02,0.5,0.8225249134440327 VEGAMAG
1.08,0.875,3.2,4.868326,4.386009,3.576007,4.39588,0.5637218,4.125079,637.9549330382712,8.404252654625157,2.897143453209173e-06,7.091579893406101e-08,5.450671443449524e-15,LB,2.5556905645791006 VEGAMAG,0.02,0.5,0.8531323037436789 VEGAMAG
1.08,0.925,3.2,4.867954,4.484401,3.568135,4.369641,0.6285874,4.126538,662.6695271135402,10.62113673694471,2.9915068387472915e-06,1.0518480350919669e-07,4.1891894808129614e-14,LB,2.6089906946327437 VEGAMAG,0.02,0.5,0.8660487964193908 VEGAMAG
1.08,0.575,3.22,4.858143,3.878482,3.681257,4.399898,0.2330815,4.053243,389.2225557242049,4.599422442610313,1.8502311996404849e-06,7.577117116164929e-09,0.0,LB,2.016780621178842 VEGAMAG,0.02,0.5,0.7915046587812558 VEGAMAG
1.08,0.625,3.22,4.859156,3.967169,3.646315,4.407091,0.2823965,4.067475,457.40509724298863,4.927887674173511,2.1300068494544507e-06,1.13199106785463e-08,0.0,LB,2.161581213409524 VEGAMAG,0.02,0.5,0.7902901664363915 VEGAMAG
1.08,0.675,3.22,4.859946,4.055605,3.620586,4.412978,0.3466316,4.0738,515.1906825308596,5.310111006617206,2.3634150677019945e-06,1.3500349134710165e-08,0.0,LB,2.2924293367531345 VEGAMAG,0.02,0.5,0.8058946963643954 VEGAMAG
1.08,0.725,3.22,4.863231,4.135915,3.613185,4.415401,0.3647875,4.089665,534.8426106525687,5.759860961187827,2.458266710289055e-06,3.17456336417698e-09,4.870460262459311e-21,LB,2.327128117261279 VEGAMAG,0.02,0.5,0.806187468707168 VEGAMAG
1.08,0.775,3.22,4.866436,4.216443,3.605862,4.41423,0.3927938,4.104914,555.3924862434803,6.353575572539328,2.559239911633355e-06,1.5672201254028285e-08,5.385549281457135e-20,LB,2.361852763870822 VEGAMAG,0.02,0.5,0.8063061883915579 VEGAMAG
1.08,0.825,3.22,4.867977,4.299275,3.581892,4.406393,0.5232683,4.119304,620.0289960063202,7.246149666824063,2.8260315107523324e-06,4.9089205140746164e-08,5.957444489281978e-16,LB,2.5175212950086276 VEGAMAG,0.02,0.5,0.8447066535982517 VEGAMAG
1.08,0.875,3.22,4.868375,4.382311,3.569123,4.395014,0.6196575,4.123204,658.4821398550162,8.401984964015414,2.973582553378912e-06,6.98298324509292e-08,3.8908994193498984e-14,LB,2.60558074788807 VEGAMAG,0.02,0.5,0.8677453733000329 VEGAMAG
1.08,0.925,3.22,4.865318,4.481827,3.565702,4.368842,0.6445694,4.121356,668.1438880717232,10.628745298998965,3.0085206724093e-06,1.0409431221287637e-07,2.7846460724289888e-14,LB,2.63357499490629 VEGAMAG,0.02,0.5,0.878012082095101 VEGAMAG
1.08,0.975,3.22,4.86767,4.69116,3.563384,4.149921,0.6701611,4.121624,676.9179023927353,37.06994997840825,3.0423067429188365e-06,1.7700926550864977e-07,1.4401907072597953e-15,LB,2.645894360266391 VEGAMAG,0.02,0.5,0.878245609784466 VEGAMAG
1.08,0.575,3.24,4.858512,3.875944,3.666148,4.399872,0.2537995,4.05687,417.1718544772021,4.586542266194021,1.963988769178781e-06,7.50127349422003e-09,0.0,LB,2.075832095796164 VEGAMAG,0.02,0.5,0.788868315200163 VEGAMAG
1.08,0.625,3.24,4.861582,3.962562,3.629756,4.406348,0.3243216,4.075904,494.6670696227182,4.918610131221609,2.2880473093176504e-06,1.1091901391846252e-08,0.0,LB,2.239525483551846 VEGAMAG,0.02,0.5,0.7948357238904802 VEGAMAG
1.08,0.675,3.24,4.861667,4.049895,3.615297,4.411845,0.3608841,4.081241,528.8834778369032,5.302925184680234,2.4249288474220304e-06,1.6437622409578133e-08,7.489623808277578e-21,LB,2.318170230033508 VEGAMAG,0.02,0.5,0.8071063430862546 VEGAMAG
