log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.22,0.775,1.0,5.175066,4.684746,4.908494,4.521372,0.05466272,6.125639,1.9825557105638882,6.650945666939056,2.83359645162183e-06,1.697227265598549e-08,0.0,EB
1.22,0.825,1.0,5.17549,4.768321,4.906701,4.518669,0.05607436,6.128753,1.9976734606857207,7.414403207714704,2.8225263173807453e-06,2.399103586617539e-08,0.0,EB
1.22,0.875,1.0,5.175975,4.850551,4.903054,4.512884,0.06004108,6.131614,2.0325259542236367,8.370727419611615,2.7953809422372942e-06,3.309634232929923e-08,0.0,EB
1.22,0.925,1.0,5.176502,4.932848,4.899434,4.500357,0.06231392,6.136773,2.0671581308099523,9.749050050187824,2.765654978708973e-06,4.359914774764994e-08,0.0,EB
1.22,0.975,1.0,5.176733,5.019632,4.898467,4.478639,0.063757,6.138123,2.0776342688177234,11.906688723036602,2.758271423309825e-06,5.4229674787230554e-08,0.0,EB
1.22,0.725,1.1,5.175919,4.602987,4.90364,4.519713,0.05889515,6.132319,2.028527034546573,6.099926470690867,2.7921194888745576e-06,1.183638273958201e-08,0.0,EB
1.22,0.775,1.1,5.176908,4.68399,4.902293,4.521491,0.06058964,6.136474,2.0450220732934974,6.641546230033287,2.785447645540005e-06,1.6930859275678648e-08,0.0,EB
1.22,0.825,1.1,5.176975,4.768298,4.898428,4.518604,0.06389465,6.140323,2.076615541630573,7.416511935875219,2.762689009581204e-06,2.3993466610975477e-08,0.0,EB
1.22,0.875,1.1,5.177097,4.849731,4.897583,4.512618,0.06424794,6.141172,2.0844179286659377,8.373102351714085,2.756182684688492e-06,3.291751180613714e-08,0.0,EB
1.22,0.925,1.1,5.178127,4.932221,4.891664,4.500194,0.06862532,6.147921,2.145560178023967,9.749348613389765,2.713269919054172e-06,4.3432917198810934e-08,0.0,EB
1.22,0.975,1.1,5.17815,5.0192,4.89173,4.478503,0.06923749,6.147971,2.145451987417916,11.908224127207435,2.715063554150894e-06,5.407593034998893e-08,0.0,EB
1.22,0.725,1.2,5.17746,4.602162,4.895905,4.519439,0.06508464,6.143372,2.102770133844173,6.101829946385349,2.742799110815545e-06,1.1776276660242824e-08,0.0,EB
1.22,0.775,1.2,5.17779,4.683835,4.894717,4.521027,0.06670229,6.145771,2.11625403902286,6.654617534244833,2.7315427385024754e-06,1.6877922952318245e-08,0.0,EB
1.22,0.825,1.2,5.178557,4.767169,4.890854,4.518145,0.07026356,6.15097,2.1568711429297402,7.422520402026058,2.7071791715242224e-06,2.3800824390524215e-08,0.0,EB
1.22,0.875,1.2,5.178864,4.849221,4.886282,4.512562,0.07432902,6.153845,2.198419664049055,8.370355433652227,2.6828970009474304e-06,3.284399671345991e-08,0.0,EB
1.22,0.925,1.2,5.179348,4.931913,4.883664,4.499526,0.07553644,6.156669,2.228458752738461,9.775898865055472,2.6635876955457147e-06,4.317576089850402e-08,0.0,EB
1.22,0.975,1.2,5.179573,5.018677,4.883584,4.47819,0.07708379,6.156469,2.232181991143546,11.918181638930442,2.660676047883351e-06,5.381917052249172e-08,0.0,EB
1.22,0.775,1.3,5.179296,4.682573,4.883973,4.520475,0.07481348,6.158344,2.2232331015743414,6.661815489729391,2.666398154110838e-06,1.672649711640167e-08,0.0,EB
1.22,0.825,1.3,5.179944,4.76711,4.880899,4.517943,0.07796101,6.160568,2.257934295134158,7.428927157450338,2.647286835613748e-06,2.3776120875650272e-08,0.0,EB
1.22,0.875,1.3,5.180215,4.848514,4.879033,4.511838,0.07893181,6.163168,2.278233323743552,8.391447851451582,2.6303527830842097e-06,3.25838201538925e-08,0.0,EB
1.22,0.925,1.3,5.181148,4.931424,4.873663,4.499042,0.0830237,6.169066,2.3369132985480703,9.792227618210429,2.6064296055728457e-06,4.2943654491816346e-08,0.0,EB
1.22,0.975,1.3,5.181064,5.017828,4.872402,4.478172,0.08344121,6.168966,2.3516408735720233,11.907566072605698,2.5960496847789603e-06,5.361224579201529e-08,0.0,EB
1.22,0.775,1.4,5.180524,4.681862,4.874237,4.520593,0.08185562,6.168566,2.324199481688604,6.652736157563158,2.6132863499337246e-06,1.6690102352117097e-08,0.0,EB
1.22,0.825,1.4,5.181228,4.76593,4.873223,4.518282,0.08334893,6.170166,2.3448307457611026,7.407234604590685,2.60057270510088e-06,2.3701563736110468e-08,0.0,EB
1.22,0.875,1.4,5.181689,4.84802,4.868684,4.511582,0.08557032,6.174565,2.392330625812311,8.396546549421881,2.578309210223783e-06,3.246526857456048e-08,0.0,EB
1.22,0.925,1.4,5.182219,4.930698,4.8648,4.499517,0.08877104,6.177764,2.436925766885161,9.762642812625858,2.5591868763738624e-06,4.295334596426155e-08,0.0,EB
1.22,0.975,1.4,5.18214,5.017842,4.864004,4.477535,0.08821377,6.178264,2.4459535202175,11.942713117452389,2.553594886445019e-06,5.3352527705114357e-08,0.0,EB
1.22,0.825,1.5,5.182361,4.765882,4.86275,4.517409,0.08933169,6.181064,2.459154982518338,7.436721195737514,2.5498756401662303e-06,2.3577133359347593e-08,0.0,EB
1.22,0.875,1.5,5.182548,4.847469,4.859711,4.511315,0.09174069,6.181763,2.4903030472303964,8.401569029176457,2.5377860162687735e-06,3.233404214125226e-08,0.0,EB
1.22,0.925,1.5,5.183115,4.930637,4.857426,4.498571,0.09403014,6.184563,2.5217707323487795,9.804571094359142,2.5267076776395887e-06,4.266256863748354e-08,0.0,EB
1.22,0.975,1.5,5.183184,5.017393,4.857023,4.477371,0.09398992,6.184463,2.5271917782337265,11.945545862013836,2.5225686842672873e-06,5.317616336687354e-08,0.0,EB
1.22,0.875,1.6,5.183603,4.847024,4.85165,4.511181,0.09599335,6.190761,2.589141584357957,8.402451222428615,2.500339604445105e-06,3.224504593854061e-08,0.0,EB
1.22,0.925,1.6,5.184081,4.929959,4.849029,4.498831,0.0983767,6.192761,2.621256980400425,9.785091700900622,2.4916842097258136e-06,4.260935891382825e-08,0.0,EB
1.22,0.975,1.6,5.183976,5.01711,4.847973,4.477198,0.09878002,6.192561,2.634779040511013,11.951240885746875,2.4836877768878233e-06,5.303578483270431e-08,0.0,EB
1.22,0.925,1.7,5.184987,4.930094,4.840005,4.498126,0.1035173,6.200159,2.7393567835969814,9.818573601327207,2.4475636801708004e-06,4.2431266998271285e-08,0.0,EB
1.22,0.975,1.7,5.185174,5.016889,4.839545,4.47684,0.1028042,6.201059,2.744754463496893,11.967901330794831,2.450129278152193e-06,5.2834913409497494e-08,0.0,EB
1.22,0.975,1.8,5.185894,5.016494,4.831379,4.476928,0.1085366,6.206558,2.8476178066993487,11.957571874321943,2.4214081509413784e-06,5.2784692999180195e-08,0.0,EB
1.2,0.725,1.0,5.13131,4.550988,4.835488,4.51321,0.0867167,5.743574,2.64070750663891,5.920129407157824,2.1784219281849074e-06,9.217093646854528e-09,0.0,EB
1.2,0.775,1.0,5.132133,4.632575,4.830816,4.514868,0.09049322,5.748008,2.7008017105150883,6.453730116116335,2.1620065233425904e-06,1.3223730813019123e-08,0.0,EB
1.2,0.825,1.0,5.133099,4.71712,4.824665,4.512267,0.09365737,5.75538,2.778338134903782,7.199151284221984,2.1423479091757054e-06,1.8783780301057708e-08,0.0,EB
1.2,0.875,1.0,5.13281,4.799819,4.821227,4.506432,0.09550921,5.757162,2.812944736242458,8.133936918923338,2.1326225644670953e-06,2.5915763020134287e-08,0.0,EB
1.2,0.925,1.0,5.134057,4.883468,4.818167,4.494504,0.09795439,5.761681,2.8693874864921574,9.461914078487652,2.1194589036143787e-06,3.438404764996123e-08,0.0,EB
1.2,0.975,1.0,5.134006,4.972463,4.814416,4.472514,0.09942076,5.763696,2.908328773486725,11.600026997767365,2.111621134223354e-06,4.288535406506631e-08,0.0,EB
1.2,0.725,1.1,5.132936,4.55025,4.825838,4.512964,0.09312461,5.753019,2.7636631003589196,5.921799513898364,2.148320140620373e-06,9.17383659115397e-09,0.0,EB
1.2,0.775,1.1,5.132959,4.63192,4.821041,4.514435,0.09565748,5.757934,2.8172384041850984,6.461692694881682,2.132151204252782e-06,1.3150310277787024e-08,0.0,EB
1.2,0.825,1.1,5.134106,4.716352,4.818077,4.51257,0.09799766,5.761777,2.8691608750373727,7.182783891386131,2.1196394799820663e-06,1.8756810899125334e-08,0.0,EB
1.2,0.875,1.1,5.134626,4.799348,4.813706,4.506197,0.1002858,5.765231,2.9286670428892236,8.138337570259697,2.1052418754500275e-06,2.58231965005736e-08,0.0,EB
1.2,0.925,1.1,5.133851,4.883741,4.810375,4.493715,0.1014251,5.767533,2.9520716902414956,9.499380854483269,2.102001395419864e-06,3.423576211123211e-08,0.0,EB
1.2,0.975,1.1,5.134801,4.972231,4.810808,4.472436,0.1013867,5.76878,2.966850071599845,11.60104202404447,2.0966599525971245e-06,4.281717402032545e-08,0.0,EB
1.2,0.725,1.2,5.134067,4.549453,4.817215,4.512696,0.09858602,5.761777,2.8810520204585504,5.923678776659878,2.115987023415273e-06,9.126956906787416e-09,0.0,EB
1.2,0.775,1.2,5.134472,4.630982,4.811548,4.514562,0.1011155,5.766958,2.9502159048743355,6.450931049783654,2.102437043895671e-06,1.3106417556499074e-08,0.0,EB
1.2,0.825,1.2,5.135499,4.716276,4.810042,4.512053,0.1015683,5.770987,2.9799762306303643,7.199307106497544,2.0972055579637204e-06,1.8693731474952247e-08,0.0,EB
1.2,0.875,1.2,5.135909,4.798696,4.803279,4.506041,0.1045346,5.776743,3.0759707403752383,8.138099585711792,2.0746794250792992e-06,2.5724207257837096e-08,0.0,EB
1.2,0.925,1.2,5.136515,4.883112,4.799212,4.493384,0.1075549,5.780388,3.133553399523355,9.506971675477802,2.064386450801496e-06,3.406277297352205e-08,0.0,EB
1.2,0.975,1.2,5.136661,4.971624,4.797239,4.472009,0.1084515,5.781252,3.1606404942355835,11.615769889791807,2.0598661459582076e-06,4.255562762276368e-08,0.0,EB
1.2,0.775,1.3,5.136652,4.629956,4.797936,4.514283,0.1088052,5.780388,3.152912366974878,6.45160693389246,2.061393963775198e-06,1.3026327717670052e-08,0.0,EB
1.2,0.825,1.3,5.136809,4.715372,4.797906,4.511916,0.1076752,5.782499,3.1547939550765802,7.19633711779646,2.0612895426497827e-06,1.8603514623840318e-08,0.0,EB
1.2,0.875,1.3,5.137401,4.798192,4.792491,4.505637,0.1111818,5.785089,3.2344787333047416,8.148474297441004,2.0488680965968667e-06,2.5598999979233975e-08,0.0,EB
1.2,0.925,1.3,5.137661,4.88255,4.790518,4.493378,0.1100883,5.78979,3.264428043019,9.501100238302365,2.0437228470690548e-06,3.3977310579672285e-08,0.0,EB
1.2,0.975,1.3,5.137638,4.971293,4.78945,4.471885,0.1128069,5.788255,3.281516558166644,11.617963293340255,2.0394356188085164e-06,4.245697030174156e-08,0.0,EB
1.2,0.775,1.4,5.137466,4.629929,4.790658,4.513792,0.1108692,5.788255,3.2622316732255348,6.466053594774533,2.0433181844009777e-06,1.2988230877557248e-08,0.0,EB
1.2,0.825,1.4,5.137865,4.714528,4.787931,4.51128,0.1119964,5.791708,3.304884604668608,7.210432241272787,2.0367465999861777e-06,1.8456655243524034e-08,0.0,EB
1.2,0.875,1.4,5.138234,4.797789,4.784294,4.505382,0.1132236,5.794682,3.361187966175219,8.15427962284177,2.0284438950115976e-06,2.551132409185823e-08,0.0,EB
1.2,0.925,1.4,5.138783,4.882355,4.780635,4.492899,0.1159296,5.796889,3.419518833374019,9.519944138021486,2.0236574491566176e-06,3.383537545463763e-08,0.0,EB
1.2,0.975,1.4,5.138992,4.970962,4.778112,4.471403,0.1171442,5.798999,3.462452307053716,11.63938409584351,2.0141276893857353e-06,4.2229116948107514e-08,0.0,EB
1.2,0.825,1.5,5.139015,4.714045,4.777324,4.511012,0.1178165,5.799191,3.475038335908508,7.215301777071391,2.0064022214805073e-06,1.8387555644440516e-08,0.0,EB
1.2,0.875,1.5,5.139321,4.797212,4.775195,4.505788,0.1193854,5.800918,3.5080421267228847,8.133641004812201,2.0081354366040888e-06,2.5523369043307552e-08,0.0,EB
1.2,0.925,1.5,5.139751,4.881819,4.769888,4.492716,0.1202846,5.805715,3.595858553395393,9.522064084583377,1.9917645573137984e-06,3.371374518427471e-08,0.0,EB
1.2,0.975,1.5,5.139925,4.970711,4.769137,4.471291,0.1197609,5.806386,3.6079017303162253,11.64198405139786,1.9916774212796844e-06,4.214577070140919e-08,0.0,EB
1.2,0.875,1.6,5.14043,4.796812,4.764259,4.505012,0.1240048,5.810511,3.692389437941314,8.159020043099638,1.986268704757205e-06,2.534445752607502e-08,0.0,EB
1.2,0.925,1.6,5.14039,4.881672,4.763155,4.492565,0.1226929,5.811663,3.7091858983033994,9.527070960806691,1.97873210375965e-06,3.3655573852579544e-08,0.0,EB
1.2,0.975,1.6,5.14086,4.97032,4.758351,4.471187,0.1252596,5.814349,3.7921455669239266,11.64235935067195,1.9695363472319407e-06,4.2038576342064165e-08,0.0,EB
1.2,0.925,1.7,5.141522,4.881401,4.753756,4.492098,0.1280871,5.81857,3.8746501920636343,9.544625659031881,1.961787667157201e-06,3.350178907410719e-08,0.0,EB
1.2,0.975,1.7,5.141603,4.970071,4.751055,4.470748,0.1280995,5.820776,3.923144457886327,11.662509217481997,1.9557664869494733e-06,4.183598513368351e-08,0.0,EB
1.2,0.975,1.8,5.142296,4.969752,4.74482,4.471039,0.1300005,5.826628,4.043396212998635,11.64265423716041,1.9459648888314473e-06,4.188620365699695e-08,0.0,EB
1.18,0.675,1.0,5.085022,4.414208,4.754425,4.502268,0.1115891,5.382175,3.6248037628047474,5.3189462300395105,1.7342991051061238e-06,4.832857612753898e-09,0.0,EB
1.18,0.725,1.0,5.085931,4.49764,4.74796,4.506158,0.1121623,5.39085,3.7357215698199577,5.7512242260675,1.723625854854479e-06,7.092853667148175e-09,0.0,EB
1.18,0.775,1.0,5.086614,4.579074,4.744045,4.508073,0.1142162,5.395648,3.8085924311674524,6.261061936624924,1.7185018341728672e-06,1.0192858611219774e-08,0.0,EB
1.18,0.825,1.0,5.087237,4.66474,4.738285,4.506252,0.1163939,5.399893,3.9088787571446404,6.96823839197148,1.7073989106564434e-06,1.4627395360627167e-08,0.0,EB
1.18,0.875,1.0,5.088016,4.748798,4.733314,4.499989,0.1204642,5.402661,4.003384468912621,7.900909731918777,1.6995619520015268e-06,2.0222600388178934e-08,0.0,EB
1.18,0.925,1.0,5.087789,4.834607,4.731773,4.487728,0.120618,5.402846,4.029522638030525,9.22790043442039,1.6934914174564964e-06,2.6941514148904678e-08,0.0,EB
1.18,0.975,1.0,5.088327,4.924612,4.729432,4.466545,0.1207637,5.40746,4.074366571731291,11.284205847638543,1.6951065421097927e-06,3.378858463041729e-08,0.0,EB
1.18,0.725,1.1,5.08731,4.496914,4.738507,4.505921,0.1177418,5.39897,3.9072724933804035,5.752712896289221,1.7094956499060477e-06,7.0591758390968955e-09,0.0,EB
1.18,0.775,1.1,5.088041,4.578622,4.733175,4.507986,0.1199843,5.404322,4.002059120761025,6.260313758343971,1.7012533758645018e-06,1.0169556183588548e-08,0.0,EB
1.18,0.825,1.1,5.088528,4.664138,4.72833,4.505973,0.1222803,5.407829,4.095271509192182,6.972345507609992,1.6933315492710598e-06,1.4562435003890958e-08,0.0,EB
1.18,0.875,1.1,5.089062,4.748245,4.723758,4.499814,0.1227974,5.413365,4.184145708751833,7.902248814631899,1.6859822575082936e-06,2.0150322440215326e-08,0.0,EB
1.18,0.925,1.1,5.089326,4.833718,4.719361,4.487688,0.1240439,5.415765,4.269856700199656,9.220190623516492,1.6774400195807298e-06,2.6827178565681074e-08,0.0,EB
1.18,0.975,1.1,5.089801,4.924272,4.717192,4.465958,0.1273267,5.416318,4.312451263527357,11.310322800080355,1.6732660520939953e-06,3.3571519612310205e-08,0.0,EB
1.18,0.725,1.2,5.088772,4.496029,4.727359,4.505655,0.1216705,5.409674,4.114741909624208,5.753877347279394,1.6937331980161774e-06,7.0197880568011936e-09,0.0,EB
1.18,0.775,1.2,5.089543,4.577727,4.72172,4.50786,0.123696,5.416687,4.229825976509267,6.257493396906158,1.684360313016219e-06,1.0121456198464645e-08,0.0,EB
1.18,0.825,1.2,5.089642,4.66399,4.719973,4.505521,0.1251672,5.416687,4.258755426954155,6.985733280604041,1.6811869105507466e-06,1.4512057817753132e-08,0.0,EB
1.18,0.875,1.2,5.090685,4.747988,4.712639,4.499766,0.1286267,5.421855,4.413121658473728,7.901677493435642,1.6715716620779178e-06,2.0127553977756362e-08,0.0,EB
1.18,0.925,1.2,5.090326,4.833612,4.711638,4.487141,0.1293206,5.420748,4.431151513172849,9.242273156536966,1.6663452966239861e-06,2.6706870465828966e-08,0.0,EB
1.18,0.975,1.2,5.091305,4.923609,4.704778,4.465579,0.1305166,5.428499,4.571262911399498,11.321396484330412,1.6601372716458675e-06,3.3363453595932764e-08,0.0,EB
1.18,0.725,1.3,5.090065,4.495219,4.716826,4.505371,0.1267067,5.41964,4.324502972882224,5.756065138698274,1.6773666346667182e-06,6.98214719166363e-09,0.0,EB
1.18,0.775,1.3,5.090831,4.577069,4.711406,4.507477,0.1279722,5.425731,4.4334100353392385,6.26378006082156,1.6699405095911972e-06,1.0067902474870228e-08,0.0,EB
1.18,0.825,1.3,5.091104,4.66334,4.708742,4.505276,0.128528,5.42813,4.490657159578728,6.988378195511977,1.666809626427706e-06,1.4447776010996385e-08,0.0,EB
1.18,0.875,1.3,5.091782,4.747,4.703082,4.499393,0.1329307,5.431267,4.61337332330718,7.9062255535965065,1.6589335869132976e-06,1.9982830289082372e-08,0.0,EB
1.18,0.925,1.3,5.09197,4.832996,4.698844,4.486911,0.1351074,5.431637,4.700710441950878,9.245519097260617,1.6520492875457348e-06,2.659138757479471e-08,0.0,EB
1.18,0.975,1.3,5.09201,4.92346,4.698571,4.46536,0.1349543,5.432744,4.706403951353817,11.330889388245282,1.650965507734918e-06,3.328449713657411e-08,0.0,EB
1.18,0.775,1.4,5.092227,4.576397,4.700409,4.507223,0.1341816,5.434405,4.670001284281418,6.266267060064341,1.6579369093022177e-06,1.0022752359166413e-08,0.0,EB
1.18,0.825,1.4,5.092399,4.662734,4.698255,4.504824,0.1335629,5.437358,4.715699254372966,6.998038057801129,1.654588494303904e-06,1.4367493191455744e-08,0.0,EB
1.18,0.875,1.4,5.092719,4.746659,4.694471,4.499062,0.1349674,5.439757,4.799553090414821,7.915180079272896,1.6484660222223556e-06,1.9908016865777294e-08,0.0,EB
1.18,0.925,1.4,5.093113,4.832561,4.688809,4.486527,0.1364252,5.44271,4.926275546182635,9.257222452098334,1.6409713549214542e-06,2.6465006195723858e-08,0.0,EB
1.18,0.975,1.4,5.093225,4.922893,4.6881,4.465388,0.1375655,5.443264,4.94366461561745,11.322074285067421,1.6397928937111438e-06,3.3212838981672575e-08,0.0,EB
1.18,0.825,1.5,5.09348,4.661858,4.689038,4.504521,0.1389137,5.443264,4.924583436097261,7.000748886550655,1.6436184209574692e-06,1.4280026060116747e-08,0.0,EB
1.18,0.875,1.5,5.093806,4.746268,4.685105,4.498858,0.140106,5.446217,5.016764331446668,7.919108622332237,1.639392711706845e-06,1.9849610992841487e-08,0.0,EB
1.18,0.925,1.5,5.094012,4.832364,4.680307,4.486259,0.140155,5.449169,5.124972035514368,9.26657403772651,1.6320369983338142e-06,2.639119161950716e-08,0.0,EB
1.18,0.975,1.5,5.09418,4.922733,4.678933,4.465255,0.1420684,5.448985,5.155027661285202,11.32689826975279,1.6304744587219666e-06,3.315484485405979e-08,0.0,EB
1.18,0.875,1.6,5.094842,4.745867,4.675756,4.498729,0.1421539,5.455075,5.242273799087035,7.920086047637656,1.6291609808979802e-06,1.9795341572987113e-08,0.0,EB
1.18,0.925,1.6,5.094751,4.832085,4.67389,4.486226,0.1438166,5.452861,5.2779065939387895,9.264995228670054,1.6253878162517013e-06,2.6351721986720033e-08,0.0,EB
1.18,0.975,1.6,5.094963,4.922477,4.671609,4.465091,0.1435392,5.456183,5.333290008850921,11.332141793630276,1.6227177997259596e-06,3.3070289745231274e-08,0.0,EB
1.18,0.925,1.7,5.095552,4.831767,4.665247,4.486072,0.1465792,5.459689,5.497509645340609,9.268193663261194,1.617573412663954e-06,2.6286030047311258e-08,0.0,EB
1.18,0.975,1.7,5.095978,4.922279,4.663379,4.464903,0.1479884,5.460612,5.547688913076595,11.339371921283078,1.6168994004497816e-06,3.29905837338776e-08,0.0,EB
1.18,0.975,1.8,5.096551,4.922014,4.655796,4.464752,0.1495119,5.467994,5.745114650943738,11.34378534775962,1.610601132009551e-06,3.291182764406254e-08,0.0,EB
1.18,0.975,1.9,5.097369,4.921651,4.648604,4.464564,0.1513971,5.473155,5.937145606734728,11.34887989746364,1.6057576510496636e-06,3.280363719526274e-08,0.0,EB
1.16,0.675,1.0,5.037625,4.360088,4.672695,4.494976,0.1291006,5.048423,4.981971055242845,5.168314103858259,1.4210979075986917e-06,3.6826462235433465e-09,0.0,EB
1.16,0.725,1.0,5.038512,4.443985,4.667048,4.499032,0.1313452,5.053734,5.115163264830887,5.587095566873298,1.4206006204008972e-06,5.432403245436806e-09,0.0,EB
