log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.2,0.675,3.48,5.154633,4.101395,3.700009,4.401062,0.4461398,6.110716,502.51843665006606,5.9133134435085415,5.84553143066769e-06,2.0991187117855297e-08,0.0,LB
1.2,0.725,3.48,5.158162,4.226842,3.691351,4.406602,0.4832148,6.125629,525.4253231432253,6.659981150433723,6.06317355705252e-06,3.692512719592055e-08,0.0,LB
1.2,0.775,3.48,5.159835,4.350762,3.676635,4.40683,0.5567952,6.129931,561.1965596850741,7.673201446617089,6.4288900750194285e-06,6.391738518656181e-08,0.0,LB
1.2,0.825,3.48,5.157817,4.465293,3.653785,4.400069,0.6944781,6.135579,621.0878021420655,9.031550195728348,6.959419248512764e-06,1.0495085959471338e-07,0.0,LB
1.2,0.875,3.48,5.159109,4.579013,3.633644,4.380296,0.8420478,6.141724,679.2552440752819,11.276205968711064,7.516090487403552e-06,1.67663682267296e-07,0.0,LB
1.2,0.525,3.5,5.152397,3.717014,4.129366,4.366335,0.2313561,6.063433,68.11895862131568,4.457535391196312,3.1155447958645505e-06,3.6363694458345287e-09,0.0,LB
1.2,0.575,3.5,5.156474,3.851347,3.807805,4.380338,0.2917088,6.09292,301.6733874812991,4.878148309966036,3.822689291831691e-06,6.724933590698379e-09,0.0,LB
1.2,0.625,3.5,5.156961,3.976996,3.73104,4.391685,0.3638667,6.112324,434.8064721586805,5.350387046747016,5.185396855689534e-06,1.1935373110742914e-08,0.0,LB
1.2,0.675,3.5,5.159421,4.09728,3.695967,4.400314,0.4696055,6.120832,510.82247857785035,5.905677131208989,6.002898497921429e-06,2.0619683745270002e-08,0.0,LB
1.2,0.725,3.5,5.159096,4.223788,3.680186,4.406036,0.5384101,6.125937,550.0814502569773,6.653920382312352,6.398733165949322e-06,3.645062673396345e-08,0.0,LB
1.2,0.775,3.5,5.158055,4.34749,3.654235,4.406179,0.6870246,6.135674,618.5502688512161,7.667311363984093,6.93449756509037e-06,6.305129341717699e-08,0.0,LB
1.2,0.825,3.5,5.158628,4.462933,3.632181,4.39948,0.8580018,6.138439,684.2613344268822,9.031489887782447,7.560786940224738e-06,1.0394341949669549e-07,0.0,LB
1.2,0.525,3.52,5.155111,3.71322,3.878455,4.365762,0.2892118,6.101239,223.4873778403361,4.44983902028813,2.958645964391033e-06,3.5758475900680733e-09,0.0,LB
1.2,0.575,3.52,5.155882,3.846744,3.834909,4.379621,0.2863925,6.110055,270.688621238774,4.868417333325004,3.4985332033167394e-06,6.590236497751417e-09,0.0,LB
1.2,0.625,3.52,5.156644,3.971292,3.702734,4.39072,0.4444381,6.13064,494.3106869868354,5.339039082932105,5.766522620678048e-06,1.1640214946337893e-08,0.0,LB
1.2,0.675,3.52,5.157964,4.091553,3.679548,4.399271,0.541914,6.136643,550.8926778269999,5.8950962463180625,6.304592195016536e-06,2.0111941634167115e-08,0.0,LB
1.2,0.725,3.52,5.158031,4.218585,3.64865,4.40506,0.7265951,6.135662,635.5152844382966,6.643996576540283,7.14932434091474e-06,3.564035325790203e-08,0.0,LB
1.2,0.775,3.52,5.159342,4.343368,3.624914,4.40527,0.9218462,6.141593,708.0061008536132,7.663018958263669,7.795159394176859e-06,6.195751632713161e-08,0.0,LB
1.2,0.725,3.54,5.161718,4.211989,3.620421,4.403759,0.939302,6.193748,729.0679383049827,6.633357440190546,8.08306367495187e-06,3.463354921991917e-08,0.0,LB
1.18,0.975,2.94,5.089385,4.850696,4.555985,3.509772,0.09155002,5.548797,8.586441195721724,849.3349586004379,3.194500790962178e-06,3.4717464492708693e-06,0.0,LB
1.18,0.975,2.96,5.094384,4.850208,4.513758,3.509839,0.1056887,5.550955,10.857029053373491,848.5725912120408,3.085140876709878e-06,3.4637616540132664e-06,0.0,LB
1.18,0.925,2.98,5.097191,4.653116,4.521007,4.341174,0.1010943,5.562986,10.43683938361211,14.704660432169842,3.1094172245618866e-06,2.1599166883538008e-07,0.0,LB
1.18,0.975,2.98,5.092667,4.850792,4.426541,3.509695,0.1498239,5.586304,16.21757817221037,849.7027034012328,2.8863168185077277e-06,3.474065481021065e-06,0.0,LB
1.18,0.875,3.0,5.089964,4.537954,4.669866,4.381884,0.0722322,5.521288,5.112392628841725,10.677264467701887,3.4617364423888462e-06,1.4004512643779585e-07,0.0,LB
1.18,0.925,3.0,5.097541,4.652784,4.454875,4.34106,0.1354055,5.580644,14.28022334733037,14.706793687004375,2.9250547537450293e-06,2.1567658582574506e-07,0.0,LB
1.18,0.975,3.0,5.09696,4.851187,4.382445,3.509642,0.1671048,5.591553,19.6076253454256,850.3231443603863,2.83848759124265e-06,3.4804227597284566e-06,0.0,LB
1.18,0.825,3.02,5.0858,4.424238,4.816527,4.399008,0.02759874,5.504709,2.6091022541146556,8.65678038533451,4.452962112460502e-06,8.730075507733933e-08,0.0,LB
1.18,0.875,3.02,5.096546,4.537177,4.584129,4.381601,0.08647082,5.554866,7.606873602824443,10.681616954455606,3.2533590806631072e-06,1.3953270062900363e-07,0.0,LB
1.18,0.925,3.02,5.088529,4.652803,4.435669,4.34114,0.1464066,5.575586,15.427835516555518,14.701681165612728,2.890074246505797e-06,2.1575208431804118e-07,0.0,LB
1.18,0.975,3.02,5.090044,4.850878,4.297501,3.509717,0.1898144,5.581543,28.895086572964857,849.8103184181975,2.821135851084328e-06,3.4747374898446357e-06,0.0,LB
1.18,0.825,3.04,5.0934,4.423531,4.614908,4.398813,0.08209469,5.52983,6.584603067762871,8.657539864937178,3.3290705586864933e-06,8.701357254620107e-08,0.0,LB
1.18,0.875,3.04,5.0927,4.536695,4.44467,4.381488,0.1418874,5.575939,14.989218830609813,10.681223436393026,2.9117494358570337e-06,1.392399953151379e-07,0.0,LB
1.18,0.925,3.04,5.091604,4.652743,4.317962,4.341066,0.1840838,5.580442,26.430963806997628,14.70571009032094,2.825510984453726e-06,2.1570588802388324e-07,0.0,LB
1.18,0.975,3.04,5.096493,4.851362,4.226507,3.509621,0.1989022,5.586504,40.69677545986166,850.5777148410842,2.7996967941489377e-06,3.4831245155782455e-06,0.0,LB
1.18,0.825,3.06,5.095621,4.422502,4.477589,4.398522,0.1222034,5.570874,12.878135787619307,8.658857650358414,2.9780021022763237e-06,8.659982212847244e-08,0.0,LB
1.18,0.875,3.06,5.088879,4.536744,4.409999,4.381594,0.1620594,5.569186,17.455608787090082,10.676600684965793,2.856774759014094e-06,1.3931118935999466e-07,0.0,LB
1.18,0.925,3.06,5.096485,4.652555,4.279479,4.341022,0.1936641,5.583275,30.150325145749644,14.705473064189295,2.795284394867313e-06,2.1556040952294237e-07,0.0,LB
1.18,0.975,3.06,5.095966,4.851493,4.209242,3.509562,0.2045447,5.597597,42.92684794023057,850.9205262289396,2.7637579191703625e-06,3.4856517920371195e-06,0.0,LB
1.18,0.775,3.08,5.091959,4.305264,4.833503,4.403645,0.01911331,5.54537,2.44609263497147,7.389189424584417,4.6896561391747696e-06,5.2029541646273916e-08,0.0,LB
1.18,0.825,3.08,5.090602,4.422323,4.480857,4.398524,0.1187828,5.577387,12.603379108710607,8.656997657471875,2.9918030459702214e-06,8.654779346106836e-08,0.0,LB
1.18,0.875,3.08,5.091031,4.536496,4.318353,4.381507,0.1898434,5.579454,25.649446634128207,10.677829944805374,2.805336743379922e-06,1.391736444578932e-07,0.0,LB
1.18,0.925,3.08,5.0976,4.652115,4.20309,4.340841,0.2060353,5.596477,43.502278058827066,14.710248184335237,2.7605270049653438e-06,2.151399186147703e-07,0.0,LB
1.18,0.975,3.08,5.100221,4.85164,4.172752,3.509509,0.2117581,5.609327,52.581987791393146,851.2713162437625,2.7459207568820685e-06,3.488654812588403e-06,0.0,LB
1.18,0.725,3.1,5.094052,4.179416,4.70802,4.402446,0.06393733,5.549371,4.300104402796026,6.4279397883935045,3.6385387125829037e-06,2.9740961172368173e-08,0.0,LB
1.18,0.775,3.1,5.093936,4.304827,4.48286,4.403546,0.1203958,5.562784,12.570455066948988,7.38885425170921,2.9942633876110853e-06,5.193151590055812e-08,0.0,LB
1.18,0.825,3.1,5.097689,4.422363,4.381207,4.398544,0.1697641,5.573562,19.867901582025628,8.656608963459954,2.8530146386356165e-06,8.658028279408354e-08,0.0,LB
1.18,0.875,3.1,5.093982,4.536047,4.290558,4.38138,0.1901091,5.602649,29.05012463482248,10.678592156982203,2.78483199548498e-06,1.389101563074827e-07,0.0,LB
1.18,0.925,3.1,5.095791,4.65186,4.194119,4.340745,0.2048516,5.613983,47.808266861579014,14.71248387969104,2.750951919767773e-06,2.1493146554191768e-07,0.0,LB
1.18,0.975,3.1,5.099084,4.850913,4.178671,3.509608,0.2062161,5.61257,50.41607129729185,850.1802266502102,2.7582079124944076e-06,3.477066525760527e-06,0.0,LB
1.18,0.725,3.12,5.098746,4.178899,4.629861,4.402367,0.07840144,5.575348,6.1621433912165795,6.426468749436847,3.381621530918743e-06,2.9673720383607916e-08,0.0,LB
1.18,0.775,3.12,5.089114,4.304911,4.445806,4.403599,0.1429062,5.560924,14.74497362342583,7.387765470133698,2.9075353258144538e-06,5.1964290263497214e-08,0.0,LB
1.18,0.825,3.12,5.098627,4.422176,4.264335,4.398526,0.1927009,5.577538,33.496389658852586,8.65547686701993,2.822851291438551e-06,8.652428118364675e-08,0.0,LB
1.18,0.875,3.12,5.101561,4.535136,4.167568,4.381103,0.2110309,5.616177,53.38337164984396,10.681002088853822,2.7371273232263235e-06,1.383445324653741e-07,0.0,LB
1.18,0.925,3.12,5.103354,4.65146,4.150787,4.340449,0.2105595,5.620679,58.80455935677356,14.725701744642537,2.7616205134029625e-06,2.1452751396366749e-07,0.0,LB
1.18,0.975,3.12,5.103747,4.851355,4.125596,3.509499,0.2125278,5.628043,66.74089096187933,851.049850972126,2.590532230515041e-06,3.4847690427510025e-06,0.0,LB
1.18,0.675,3.14,5.093324,4.056684,4.79516,4.396,0.03880826,5.55339,2.9008421686328405,5.749081959015119,4.251087068046156e-06,1.709204391539898e-08,0.0,LB
1.18,0.725,3.14,5.086978,4.178962,4.567225,4.402419,0.09001728,5.554124,7.961571505507757,6.425401938881899,3.234610559617576e-06,2.9689029414938255e-08,0.0,LB
1.18,0.775,3.14,5.089155,4.304359,4.377549,4.403506,0.1742908,5.575327,20.121344651368087,7.386241445456778,2.839651212627512e-06,5.184047831822202e-08,0.0,LB
1.18,0.825,3.14,5.096149,4.421463,4.237286,4.39836,0.1948844,5.605542,37.58235581818283,8.654962689015116,2.7832742393584994e-06,8.625732783234034e-08,0.0,LB
1.18,0.875,3.14,5.096801,4.535208,4.175928,4.381112,0.2131277,5.604654,51.72124852668184,10.681420193612098,2.7397693318357943e-06,1.3842004943256491e-07,0.0,LB
1.18,0.925,3.14,5.099271,4.650941,4.149624,4.340263,0.2132622,5.63739,60.90837318633819,14.729533754639595,2.7269991338440167e-06,2.1405333567496081e-07,0.0,LB
1.18,0.975,3.14,5.104561,4.851544,3.8701,3.509455,0.2333276,5.636408,215.86339342844968,851.4065755887293,2.4303006329514603e-06,3.4878997993907946e-06,0.0,LB
1.18,0.675,3.16,5.097226,4.056219,4.686489,4.395913,0.06833759,5.564422,4.786815625301835,5.74831024996434,3.562517447601463e-06,1.7057877844513335e-08,0.0,LB
1.18,0.725,3.16,5.089131,4.179195,4.478244,4.402514,0.1235804,5.547527,12.737259590575052,6.424304241080104,2.9769942786726177e-06,2.9729390119015904e-08,0.0,LB
1.18,0.775,3.16,5.093206,4.303871,4.279313,4.403405,0.1960063,5.585488,30.30086315100695,7.38551016133386,2.7890609171933134e-06,5.173435036920099e-08,0.0,LB
1.18,0.825,3.16,5.0971,4.420894,4.180538,4.398201,0.2052433,5.616733,50.81933760238627,8.655628336132505,2.757280821107024e-06,8.604804348160895e-08,0.0,LB
1.18,0.875,3.16,5.097726,4.53453,4.149187,4.380961,0.2176159,5.631586,61.85858764917849,10.68053481466774,2.719261663553213e-06,1.3803206970219896e-07,0.0,LB
1.18,0.925,3.16,5.102969,4.650759,3.876276,4.33998,0.2307621,5.635128,210.55957725870988,14.745686623349695,2.3897419096528532e-06,2.1385332151704885e-07,0.0,LB
1.18,0.975,3.16,5.104383,4.851458,3.8005,3.509404,0.248341,5.654848,297.42878704809186,851.502642376437,3.192243416678366e-06,3.4875865971966445e-06,0.0,LB
1.18,0.675,3.18,5.095186,4.056258,4.574588,4.395968,0.08768688,5.559526,7.934122471854457,5.74712839904231,3.250087100635894e-06,1.7065067089473522e-08,0.0,LB
1.18,0.725,3.18,5.091888,4.178095,4.460021,4.402288,0.1325008,5.57483,13.874265469121111,6.422865091352322,2.938109652777283e-06,2.9581827483378622e-08,0.0,LB
1.18,0.775,3.18,5.099659,4.303108,4.180145,4.403238,0.2073591,5.602214,49.46978239302563,7.384700731250034,2.763490653007054e-06,5.156369133350554e-08,0.0,LB
1.18,0.825,3.18,5.095772,4.420306,4.167743,4.398055,0.2107801,5.614486,55.490929561530514,8.655602426754275,2.750470555020535e-06,8.58325470008115e-08,0.0,LB
1.18,0.875,3.18,5.101669,4.534179,3.882828,4.380802,0.223047,5.627392,203.99992135548985,10.684027568959884,2.3105799476422023e-06,1.378294426592956e-07,0.0,LB
1.18,0.925,3.18,5.102282,4.650195,3.811145,4.339793,0.2463032,5.656423,282.5660625944034,14.74881064846621,3.0584332041997384e-06,2.1335312087960092e-07,0.0,LB
1.18,0.975,3.18,5.109637,4.851386,3.730809,3.50942,0.314246,5.679367,414.3582593479372,851.4849966436576,4.27751951927321e-06,3.4858363951519955e-06,0.0,LB
1.18,0.625,3.2,5.096502,3.933615,4.755211,4.386153,0.05381749,5.563706,3.5127755396187372,5.2210649997265675,3.907599091863924e-06,9.767558027982635e-09,0.0,LB
1.18,0.675,3.2,5.097077,4.055789,4.469213,4.395901,0.1249601,5.571291,13.453150479514417,5.745784057876404,2.977426161303749e-06,1.703130788446687e-08,0.0,LB
1.18,0.725,3.2,5.094804,4.177655,4.345975,4.402199,0.1797453,5.587792,22.68548141575587,6.422236581385693,2.8161643731675546e-06,2.9527657859860498e-08,0.0,LB
1.18,0.775,3.2,5.100327,4.302375,4.174258,4.403074,0.208911,5.611246,51.75806122716205,7.384061412217228,2.7528845600928427e-06,5.139986756386403e-08,0.0,LB
1.18,0.825,3.2,5.103464,4.419853,4.164717,4.397959,0.2043097,5.619976,54.85926693707455,8.654908881454592,2.7747189487283518e-06,8.567418859586838e-08,0.0,LB
1.18,0.875,3.2,5.098183,4.533608,3.853694,4.380622,0.2349658,5.643126,231.85261577732962,10.685848189377813,2.587426370068063e-06,1.3750199520937767e-07,0.0,LB
1.18,0.925,3.2,5.100385,4.649834,3.744686,4.339593,0.2875219,5.657107,385.4810204651287,14.756249849724146,3.976829758903602e-06,2.130217754342086e-07,0.0,LB
1.18,0.975,3.2,5.108573,4.851264,3.71112,3.509376,0.3420033,5.67923,453.29507445346354,851.439903654534,4.633786287062792e-06,3.485081991915103e-06,0.0,LB
1.18,0.625,3.22,5.092037,3.933669,4.724487,4.386212,0.06042705,5.55812,3.953960259603499,5.219962703615592,3.748849450475918e-06,9.772619731597089e-09,0.0,LB
1.18,0.675,3.22,5.093043,4.055094,4.452137,4.395774,0.1346173,5.588638,14.410962896050751,5.744560398697546,2.9314399353489066e-06,1.6980129574517618e-08,0.0,LB
1.18,0.725,3.22,5.094545,4.176697,4.198494,4.402044,0.205896,5.600717,45.94476134782644,6.419723156487919,2.7612453657785453e-06,2.9403430328612546e-08,0.0,LB
1.18,0.775,3.22,5.098166,4.302124,4.161281,4.403064,0.2129283,5.60866,56.29554138140432,7.382257674761862,2.756703134123882e-06,5.13537307807235e-08,0.0,LB
1.18,0.825,3.22,5.106573,4.418936,3.877404,4.397694,0.2315069,5.645,210.1885237739565,8.656321939084373,2.397634615245608e-06,8.53373200366321e-08,0.0,LB
1.18,0.875,3.22,5.104807,4.533126,3.774507,4.380464,0.2603767,5.652895,336.3248831664112,10.687742948097817,3.537952517574489e-06,1.3723377184234556e-07,0.0,LB
1.18,0.925,3.22,5.109676,4.649308,3.71173,4.339216,0.3398762,5.676331,452.1785949115484,14.773010278749442,4.618011392772704e-06,2.1251079696431796e-07,0.0,LB
1.18,0.975,3.22,5.110663,4.851466,3.710528,3.509305,0.3391017,5.686939,455.6107892598658,851.9321346032535,4.6656805480241026e-06,3.4889440098588372e-06,0.0,LB
1.18,0.625,3.24,5.098023,3.933059,4.538262,4.386115,0.09653277,5.569022,9.583384211928085,5.218640736125699,3.1631515505032556e-06,9.746753888462551e-09,0.0,LB
1.18,0.675,3.24,5.09198,4.054241,4.335621,4.395629,0.1765956,5.604019,23.993135131274006,5.742751183663791,2.8128268565004423e-06,1.6916674773933654e-08,0.0,LB
1.18,0.725,3.24,5.102471,4.17573,4.174644,4.401827,0.2062325,5.630092,52.73549173885725,6.4189855791160015,2.7409871529551445e-06,2.927905125942404e-08,0.0,LB
1.18,0.775,3.24,5.097425,4.301239,4.182557,4.402851,0.2051646,5.623873,49.460101127867055,7.381970409478754,2.748413037415995e-06,5.1157580933971495e-08,0.0,LB
1.18,0.825,3.24,5.10562,4.418526,3.833684,4.397615,0.2385358,5.64548,255.7572773321746,8.655413091344467,2.824665333695451e-06,8.519949095954104e-08,0.0,LB
1.18,0.875,3.24,5.108254,4.532509,3.720305,4.380249,0.3250102,5.666814,434.4521992339049,10.690696488636538,4.449395384845499e-06,1.3688126180991383e-07,0.0,LB
1.18,0.925,3.24,5.108555,4.648786,3.708014,4.338992,0.3435208,5.681789,459.934513216073,14.779338630872495,4.695869292414907e-06,2.1205474753567513e-07,0.0,LB
1.18,0.975,3.24,5.110886,4.851399,3.713235,3.509245,0.3301965,5.696559,450.44212642361384,852.0635750394978,4.614036226451142e-06,3.4887672753449977e-06,0.0,LB
1.18,0.625,3.26,5.098897,3.93216,4.404454,4.385961,0.1560039,5.600634,18.00072511739499,5.216937093799124,2.8609416480672043e-06,9.708206377271947e-09,0.0,LB
1.18,0.675,3.26,5.092334,4.053544,4.213027,4.395514,0.1993672,5.613982,43.01540339157145,5.741165944025434,2.7606477782254647e-06,1.686611277872541e-08,0.0,LB
1.18,0.725,3.26,5.100731,4.175261,4.162921,4.401751,0.2131202,5.620255,55.43039839382921,6.4177870119024085,2.7341415827759276e-06,2.9223888351146496e-08,0.0,LB
1.18,0.775,3.26,5.103921,4.30085,3.879097,4.402799,0.2269162,5.627175,207.69163250446437,7.380450979089385,2.343036208009715e-06,5.1079777871831627e-08,0.0,LB
1.18,0.825,3.26,5.098297,4.417856,3.735557,4.397429,0.2980541,5.658438,401.61229511438654,8.65613856738235,4.142390146155654e-06,8.496381409324792e-08,0.0,LB
1.18,0.875,3.26,5.108807,4.531771,3.708858,4.380047,0.3436585,5.679094,458.0775416821082,10.691582709948094,4.66747499513482e-06,1.3646679750833817e-07,0.0,LB
1.18,0.925,3.26,5.110498,4.647965,3.711028,4.338738,0.3363666,5.690282,454.0346524715598,14.782674014290494,4.649786368902077e-06,2.1133333179462896e-07,0.0,LB
1.18,0.975,3.26,5.109422,4.851665,3.716036,3.509177,0.3227701,5.701283,443.7578002125086,852.6072082315304,4.570029463238808e-06,3.493477898230425e-06,0.0,LB
1.18,0.575,3.28,5.094566,3.802107,4.495008,4.373497,0.1109859,5.586589,12.056270959561315,4.75682966216922,3.0399609157790313e-06,5.360027279363188e-09,0.0,LB
1.18,0.625,3.28,5.095286,3.931257,4.381585,4.385804,0.1643215,5.609132,19.826817086565352,5.215278439345728,2.8341837261963807e-06,9.669477340243656e-09,0.0,LB
1.18,0.675,3.28,5.101785,4.05252,4.163675,4.395328,0.2089313,5.626346,54.65551614970893,5.739331367396372,2.74059587680333e-06,1.679082363610478e-08,0.0,LB
1.18,0.725,3.28,5.10285,4.174048,4.078329,4.401533,0.2202619,5.640024,84.92919350378443,6.415250216530562,2.3380672572702944e-06,2.906959625932173e-08,0.0,LB
1.18,0.775,3.28,5.104301,4.299751,3.802442,4.402547,0.2469548,5.648097,295.67663023199106,7.379665892670783,3.168137338816907e-06,5.0837361238547705e-08,0.0,LB
1.18,0.825,3.28,5.109739,4.416981,3.711339,4.397207,0.3398754,5.676593,453.05298900858145,8.656248191302453,4.625972002633755e-06,8.46529310781639e-08,0.0,LB
1.18,0.875,3.28,5.108923,4.531017,3.710808,4.379753,0.3354136,5.687553,454.4708159124926,10.696753798652246,4.666260712921926e-06,1.3603604590088489e-07,0.0,LB
1.18,0.975,3.28,5.102707,4.851604,3.718639,3.509112,0.3177938,5.70943,437.3428190277414,852.803550900233,4.537284379253465e-06,3.493502030404171e-06,0.0,LB
1.18,0.575,3.3,5.099142,3.801086,4.442063,4.373317,0.1370238,5.606117,15.20652569062638,4.755180425574523,2.9061966645765414e-06,5.335523044573919e-09,0.0,LB
1.18,0.625,3.3,5.097819,3.930213,4.207932,4.385626,0.1938549,5.626198,43.56573044185336,5.213282988148074,2.7721453653059257e-06,9.62518310333659e-09,0.0,LB
1.18,0.675,3.3,5.094354,4.051236,4.150588,4.395076,0.2147496,5.642435,61.58202986434079,5.737494734787554,2.722575925936074e-06,1.6695752574295634e-08,0.0,LB
1.18,0.725,3.3,5.104429,4.173346,3.873891,4.401374,0.2334553,5.648131,212.8001844210815,6.414758339126523,2.413514987195522e-06,2.8982910785739595e-08,0.0,LB
1.18,0.775,3.3,5.10776,4.298443,3.722432,4.402238,0.3250103,5.678548,430.0975810432682,7.379045699466353,4.433053779849149e-06,5.05510289567466e-08,0.0,LB
1.18,0.825,3.3,5.110183,4.416094,3.711279,4.396996,0.3363254,5.683199,453.6291976878679,8.655853551687242,4.647506437414844e-06,8.433949572640648e-08,0.0,LB
1.18,0.875,3.3,5.108172,4.530209,3.715049,4.379508,0.3270682,5.691237,445.466448960269,10.698896839465398,4.581355572941823e-06,1.3558760828258384e-07,0.0,LB
1.18,0.925,3.3,5.111648,4.646262,3.719481,4.337715,0.316253,5.714251,437.61983696416956,14.823440005415009,4.550247293329899e-06,2.0974421920312703e-07,0.0,LB
1.18,0.975,3.3,5.103285,4.851048,3.653207,3.509121,0.541006,5.73474,586.8957978582299,852.1832623268575,5.846379461687676e-06,3.4853468170051786e-06,0.0,LB
1.18,0.575,3.32,5.095843,3.799792,4.395176,4.373086,0.1564337,5.622102,18.596662098127698,4.753153064637326,2.8487412221808472e-06,5.304445601941941e-09,0.0,LB
1.18,0.625,3.32,5.105228,3.928907,4.145286,4.385396,0.2105853,5.641756,61.621887957343006,5.210966725513549,2.7328890466264355e-06,9.569626770842625e-09,0.0,LB
1.18,0.675,3.32,5.102591,4.050779,4.150607,4.395013,0.208054,5.644392,58.844381169662206,5.736150005487643,2.733077834434246e-06,1.6664181993536455e-08,0.0,LB
1.18,0.725,3.32,5.100311,4.172506,3.763091,4.40122,0.2715136,5.659982,353.9248038151744,6.413113113442653,3.73471099305999e-06,2.887865749661786e-08,0.0,LB
1.18,0.775,3.32,5.107071,4.297462,3.712577,4.402039,0.3360424,5.683869,450.1217513807594,7.377492896381254,4.593132776333461e-06,5.0341482397489344e-08,0.0,LB
1.18,0.825,3.32,5.112144,4.414947,3.713892,4.396742,0.3299291,5.688827,449.1661297502296,8.654512310123382,4.619851331220823e-06,8.39355614893534e-08,0.0,LB
1.18,0.875,3.32,5.110856,4.528894,3.719477,4.379158,0.3179243,5.705905,437.45964884011255,10.699931564553697,4.535748859083536e-06,1.3484504731357573e-07,0.0,LB
1.18,0.925,3.32,5.115795,4.645502,3.659824,4.337258,0.5265309,5.72964,579.3619910728813,14.841609479136102,5.799132076332273e-06,2.0904943590688186e-07,0.0,LB
1.18,0.975,3.32,5.115742,4.851511,3.657167,3.508988,0.5449574,5.743222,587.3338075387071,853.2120884951114,5.850837011376308e-06,3.4938962128400766e-06,0.0,LB
1.18,0.575,3.34,5.103339,3.798022,4.158302,4.37276,0.2049323,5.651486,57.48744406289437,4.750590544513228,2.7302662461109186e-06,5.262135173127027e-09,0.0,LB
1.18,0.625,3.34,5.094672,3.928293,4.145874,4.385317,0.2150124,5.643828,62.775329362771906,5.2091924207652065,2.716126545212926e-06,9.545001478478823e-09,0.0,LB
1.18,0.675,3.34,5.105059,4.049868,3.872927,4.394851,0.2346912,5.654094,213.87203412356476,5.734410779102433,2.425621313295883e-06,1.6598429569727753e-08,0.0,LB
1.18,0.725,3.34,5.103273,4.171409,3.718905,4.401009,0.3271017,5.672613,435.50786249144824,6.411245393028051,4.451496128468069e-06,2.8742331895901894e-08,0.0,LB
1.18,0.775,3.34,5.108027,4.29671,3.713071,4.401884,0.3323019,5.682369,449.11131820338,7.376365025541387,4.59164179123393e-06,5.0186857181927644e-08,0.0,LB
1.18,0.825,3.34,5.111895,4.413733,3.717782,4.396434,0.3217242,5.695876,441.53892911879694,8.654699633010313,4.565328154950313e-06,8.351048386087479e-08,0.0,LB
1.18,0.875,3.34,5.115731,4.527347,3.660997,4.378617,0.5209099,5.731715,575.4690880627691,10.707522606903071,5.755843803996439e-06,1.3396766874259343e-07,0.0,LB
1.18,0.925,3.34,5.115874,4.644407,3.661665,4.336725,0.5229464,5.735314,575.0452229456567,14.859356422870068,5.751961890823246e-06,2.0806450616356157e-07,0.0,LB
1.18,0.975,3.34,5.116083,4.851396,3.657621,3.508933,0.5441855,5.747358,585.0419392728724,853.2926406282348,5.838348296586706e-06,3.4929148614978615e-06,0.0,LB
1.18,0.575,3.36,5.106984,3.796081,4.121508,4.372406,0.2161195,5.672797,66.61637555100064,4.747723298994467,2.6952620725672257e-06,5.216269244798258e-09,0.0,LB
1.18,0.625,3.36,5.097756,3.927173,4.13933,4.385118,0.2150831,5.654563,64.24140046348734,5.207250855517232,2.7158701387040275e-06,9.497974516158709e-09,0.0,LB
1.18,0.675,3.36,5.105396,4.048832,3.755284,4.394659,0.2840279,5.665859,368.40371415815264,5.73264964016141,3.879252065113863e-06,1.6524259248946404e-08,0.0,LB
1.18,0.725,3.36,5.108238,4.170577,3.714007,4.400873,0.3343696,5.67541,446.9109544578403,6.40912143008834,4.567799156719053e-06,2.8642373256430773e-08,0.0,LB
1.18,0.775,3.36,5.110046,4.294992,3.716453,4.401541,0.3226993,5.693796,443.2165817723742,7.373422162815359,4.572166107548617e-06,4.981854048211568e-08,0.0,LB
1.18,0.825,3.36,5.113721,4.412317,3.719756,4.396054,0.3147346,5.710203,437.9413976020633,8.655763863374803,4.558741851026986e-06,8.301431717247674e-08,0.0,LB
1.18,0.875,3.36,5.112724,4.526079,3.661228,4.378307,0.5194803,5.735524,573.1496083790513,10.707202096934914,5.713720604775355e-06,1.332741741360205e-07,0.0,LB
1.18,0.925,3.36,5.113891,4.642947,3.658959,4.336021,0.5350117,5.748631,579.5367753996262,14.882537995838497,5.793766655918465e-06,2.0675737037713694e-07,0.0,LB
1.18,0.975,3.36,5.117348,4.851391,3.650225,3.50881,0.5939002,5.752895,606.7922146431836,853.7898745122843,6.035496466503175e-06,3.4942341188991355e-06,0.0,LB
1.18,0.525,3.38,5.100051,3.657389,4.299925,4.357281,0.1745136,5.654026,28.102243983329572,4.339017482848534,2.7880078998131294e-06,2.7625045372709648e-09,0.0,LB
1.18,0.575,3.38,5.103341,3.795011,4.103508,4.37224,0.2257068,5.680151,73.00304917266398,4.745515541020306,2.677934806259709e-06,5.191967915303524e-09,0.0,LB
1.18,0.625,3.38,5.104275,3.926175,3.878063,4.384957,0.2331174,5.664312,209.8258542969185,5.205113452663372,2.3926270038816567e-06,9.457143958448194e-09,0.0,LB
1.18,0.675,3.38,5.109272,4.048085,3.726013,4.394555,0.3189753,5.669748,423.5142230505393,5.7304483173315335,4.351299732283655e-06,1.647301143873654e-08,0.0,LB
