log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.2,0.825,3.28,5.145595,4.656083,4.202032,4.454506,0.2180647,6.011477,45.36490439987325,8.755535232871479,3.1699469921015467e-06,2.4329433685126952e-08,0.0,LB
1.2,0.875,3.28,5.147278,4.742605,4.163274,4.431822,0.223908,6.032053,57.77793287457968,10.737742870644917,3.136375119571358e-06,2.8483935915323633e-08,0.0,LB
1.2,0.675,3.3,5.14053,4.387288,4.832113,4.459149,0.03804596,5.970664,2.511338184051338,6.2893114246356046,5.037000569958249e-06,7.879596887948426e-09,0.0,LB
1.2,0.725,3.3,5.146348,4.475878,4.368129,4.461015,0.1846825,6.005194,21.967670205509755,6.905008221325888,3.2452263976317284e-06,1.1769608042837536e-08,0.0,LB
1.2,0.775,3.3,5.146016,4.567946,4.244227,4.459769,0.2129807,6.006277,36.53162576279274,7.721287080592123,3.181727634634025e-06,1.7379128725211204e-08,0.0,LB
1.2,0.825,3.3,5.147991,4.65348,4.166803,4.453586,0.2238408,6.025586,56.98177847402344,8.766396304246387,3.1461107016462506e-06,2.388916664561242e-08,0.0,LB
1.2,0.875,3.3,5.146108,4.738975,3.781162,4.430492,0.2912984,6.056308,340.9620158249898,10.75860592221209,4.146245374172894e-06,2.7728539800243143e-08,0.0,LB
1.2,0.675,3.32,5.132951,4.384711,4.524081,4.458194,0.1076985,5.989469,10.468561289009674,6.298303726170465,3.59160030691646e-06,7.740481909944354e-09,0.0,LB
1.2,0.725,3.32,5.145889,4.472815,4.226698,4.460354,0.2103964,6.015184,39.32457158752204,6.90166698261328,3.177408112201743e-06,1.1561521735839062e-08,0.0,LB
1.2,0.775,3.32,5.148574,4.563735,4.164124,4.458497,0.2257163,6.024562,58.64675674917379,7.729074616538404,3.14676999178793e-06,1.6904642861091282e-08,0.0,LB
1.2,0.825,3.32,5.146339,4.648819,3.838491,4.452018,0.2664086,6.047017,261.63268610201015,8.782670710227691,3.3137367178385485e-06,2.3124854027777122e-08,0.0,LB
1.2,0.875,3.32,5.145096,4.737396,3.752024,4.430229,0.3163264,6.050127,390.81659804835226,10.752092699272017,4.624619435247808e-06,2.7505275543436237e-08,0.0,LB
1.2,0.675,3.34,5.149064,4.379998,4.42911,4.457272,0.155769,6.019264,16.998319970881784,6.290891573816752,3.3198082510923765e-06,7.53145698470466e-09,0.0,LB
1.2,0.725,3.34,5.143767,4.468881,4.181802,4.459345,0.2212378,6.024838,53.298747083503436,6.902475916300018,3.160748932986685e-06,1.1283634239544848e-08,0.0,LB
1.2,0.775,3.34,5.14966,4.559295,4.174782,4.457185,0.2154618,6.044088,55.50051333307641,7.736267889976614,3.143887521920644e-06,1.64224141415701e-08,0.0,LB
1.2,0.825,3.34,5.152398,4.643657,3.749521,4.450229,0.3235008,6.070693,398.62726507421723,8.802851995125108,4.758028071858925e-06,2.2295899597374967e-08,0.0,LB
1.2,0.875,3.34,5.153935,4.732096,3.745694,4.428509,0.3202823,6.071094,406.30952173560945,10.771644206896134,4.82667436697141e-06,2.6500495844866083e-08,0.0,LB
1.2,0.925,3.34,5.152802,4.814758,3.752083,4.398679,0.3122418,6.079177,394.1295522996074,13.59167558625077,4.714710167093542e-06,4.3345897531919945e-07,0.0,LB
1.2,0.675,3.36,5.149905,4.374053,4.222706,4.456077,0.201751,6.045915,41.134952486063305,6.28244940880581,3.1837356464253715e-06,7.273325101410026e-09,0.0,LB
1.2,0.725,3.36,5.150003,4.464302,4.159858,4.458159,0.2212432,6.04284,58.300596735364124,6.903806333642276,3.1413621018519412e-06,1.096606965155639e-08,0.0,LB
1.2,0.775,3.36,5.151783,4.555141,3.764959,4.455984,0.3060847,6.061251,369.9780848633616,7.7420736780495645,4.436433744770268e-06,1.598615428126597e-08,0.0,LB
1.2,0.825,3.36,5.152826,4.6404,3.745847,4.449406,0.3224395,6.070444,405.97098931092216,8.803229012472018,4.795931815066234e-06,2.1860143070591022e-08,0.0,LB
1.2,0.875,3.36,5.155082,4.726309,3.752843,4.426626,0.3121938,6.08453,393.46309154638794,10.793293825334942,4.7146558872992615e-06,2.5442864205260122e-08,0.0,LB
1.2,0.925,3.36,5.155923,4.807472,3.760613,4.394754,0.3043141,6.097346,379.90849082805136,13.723914381891914,4.60705078874912e-06,4.1942566328334436e-07,0.0,LB
1.2,0.625,3.38,5.14641,4.294494,4.494411,4.452768,0.1204389,5.983339,12.717097471637278,5.820609985229588,3.4826353183090284e-06,5.003178527383742e-09,0.0,LB
1.2,0.675,3.38,5.152511,4.367388,4.133179,4.454734,0.228469,6.065863,68.22444320788819,6.273109956259657,3.1185161679992835e-06,6.994328084521096e-09,0.0,LB
1.2,0.725,3.38,5.152817,4.458646,3.774639,4.456675,0.3024827,6.065789,354.70229625811845,6.9060322166097725,4.31219111098161e-06,1.0584004114252387e-08,0.0,LB
1.2,0.775,3.38,5.153851,4.549797,3.747048,4.454413,0.3211968,6.074474,403.82388256952055,7.750440740158137,4.802009335213376e-06,1.5435830465812388e-08,0.0,LB
1.2,0.825,3.38,5.155165,4.633933,3.753485,4.442816,0.3120874,6.084341,391.51643724918324,9.00719572500704,4.740116329096675e-06,1.9994612876221335e-08,0.0,LB
1.2,0.875,3.38,5.15255,4.721308,3.759055,4.424668,0.3042452,6.093464,380.05723111426704,10.828492498272002,4.616034010500621e-06,2.4479131199792026e-08,0.0,LB
1.2,0.925,3.38,5.154872,4.801533,3.689174,4.391785,0.4753226,6.120595,525.5535814656049,13.818057641674768,6.094554990624044e-06,4.0858836926868806e-07,0.0,LB
1.2,0.675,3.4,5.153778,4.361996,4.116113,4.453303,0.233744,6.081652,71.98781634229421,6.27550673490928,3.0940049202363552e-06,6.760316049705398e-09,0.0,LB
1.2,0.725,3.4,5.154666,4.451481,3.752689,4.454816,0.3193662,6.087792,393.67514851624776,6.908190418100226,4.7138200573772955e-06,1.011852012961538e-08,0.0,LB
1.2,0.775,3.4,5.156135,4.540215,3.758158,4.451547,0.3093645,6.095319,385.37363548022483,7.767275329042907,4.652238810511968e-06,1.4480748139011088e-08,0.0,LB
1.2,0.825,3.4,5.156617,4.626019,3.763589,4.440599,0.3045469,6.098947,375.07403450173535,9.017079527127287,4.564529308551881e-06,1.899126964099012e-08,0.0,LB
1.2,0.875,3.4,5.157233,4.714787,3.740688,4.422656,0.3307072,6.11035,417.9756674910282,10.847583454417165,4.988316489550986e-06,2.3409061359325754e-08,0.0,LB
1.2,0.925,3.4,5.159365,4.797505,3.694843,4.389649,0.4676387,6.132117,518.6997038087263,13.89012007274346,6.014409578165368e-06,4.0146621174472405e-07,0.0,LB
1.2,0.575,3.42,5.13761,4.206458,4.866254,4.447047,0.01221026,5.954213,2.140367756813,5.3999905524002445,5.585512138972769e-06,3.250588540655575e-09,0.0,LB
1.2,0.625,3.42,5.149684,4.28274,4.18356,4.45049,0.2135494,6.037424,52.8920013075131,5.802930911838378,3.1607707667422265e-06,4.672830199576855e-09,0.0,LB
1.2,0.675,3.42,5.15965,4.344285,3.774181,4.449325,0.3088887,6.117098,356.67855620682633,6.262518185367802,4.441697727347615e-06,6.069151798831333e-09,0.0,LB
1.2,0.725,3.42,5.150605,4.443244,3.758895,4.452706,0.3103649,6.098663,380.3443769634397,6.909786043983973,4.601018717173593e-06,9.608398350538047e-09,0.0,LB
1.2,0.775,3.42,5.154134,4.531247,3.767171,4.446351,0.3015271,6.110386,366.85631555424794,7.873767742780554,4.4842002649247045e-06,1.3322692374446158e-08,0.0,LB
1.2,0.825,3.42,5.158289,4.615648,3.693286,4.43794,0.4717415,6.125558,519.6309375527134,9.019843451756467,6.031953709417052e-06,1.779700817775856e-08,0.0,LB
1.2,0.875,3.42,5.157602,4.708837,3.690158,4.420643,0.4791001,6.122581,527.5662443652421,10.873866580033425,6.061442643511927e-06,2.243602937757953e-08,0.0,LB
1.2,0.925,3.42,5.157751,4.79566,3.687138,4.388711,0.4938778,6.115987,536.1570241266538,13.920633513089344,6.160770062672115e-06,3.9847309219851703e-07,0.0,LB
1.2,0.975,3.42,5.157767,4.819363,3.685042,3.527528,0.5059824,6.128052,541.515634523896,754.8836167945475,6.200861054172023e-06,2.853008069334202e-06,0.0,LB
1.2,0.575,3.44,5.128504,4.200286,4.730316,4.446129,0.06500312,5.982722,3.6730927927902806,5.384448159398038,4.297313126646842e-06,3.1431636984029033e-09,0.0,LB
1.2,0.625,3.44,5.154076,4.269583,4.10642,4.448158,0.2389627,6.081961,75.84815131941644,5.777388864247558,3.0855529245885147e-06,4.33331240393439e-09,0.0,LB
1.2,0.675,3.44,5.159448,4.339429,3.780331,4.448537,0.3036169,6.112891,346.7903467828546,6.250247283187979,4.332883378890459e-06,5.910279236466632e-09,0.0,LB
1.2,0.725,3.44,5.157817,4.432386,3.773452,4.449934,0.3014809,6.113222,359.6847293879718,6.911620753220174,4.414321905220913e-06,8.972779595279437e-09,0.0,LB
1.2,0.775,3.44,5.159415,4.520652,3.695442,4.443592,0.4650057,6.13227,516.1774169528786,7.877670289942135,5.9773130259477795e-06,1.2447582116766735e-08,0.0,LB
1.2,0.825,3.44,5.157398,4.607562,3.690957,4.435945,0.4803727,6.137517,524.9887536314275,9.018724074434248,6.0427969314249395e-06,1.693659100305592e-08,0.0,LB
1.2,0.875,3.44,5.159233,4.700681,3.691013,4.418151,0.4886918,6.13903,525.9809316601902,10.896549598507066,6.0839831139287e-06,2.1214167813905536e-08,0.0,LB
1.2,0.925,3.44,5.158647,4.784504,3.686976,4.382894,0.5073277,6.139597,533.8484670729184,14.116011386299755,6.18840887085718e-06,3.793106179736706e-07,0.0,LB
1.2,0.975,3.44,5.159053,4.812698,3.678876,3.529211,0.5450851,6.134067,556.6074308783011,743.3220226819601,6.37289847644208e-06,2.7586398148789944e-06,0.0,LB
1.2,0.575,3.46,5.147752,4.196842,4.47932,4.445857,0.1302189,5.994574,13.518951188977454,5.3698678742119155,3.4394420771967654e-06,3.0948670696961535e-09,0.0,LB
1.2,0.625,3.46,5.155853,4.26401,3.790533,4.447549,0.3037194,6.09227,329.79646784982856,5.75656217877376,4.112709174878109e-06,4.215130258515464e-09,0.0,LB
1.2,0.675,3.46,5.156515,4.334668,3.791838,4.447909,0.2970588,6.106935,327.67476753780767,6.234074672445766,4.101587680590278e-06,5.769909481695379e-09,0.0,LB
1.2,0.725,3.46,5.157927,4.423648,3.749902,4.445744,0.328386,6.127142,400.5566995796754,6.975753087704114,4.832824228671521e-06,8.336696669679881e-09,0.0,LB
1.2,0.775,3.46,5.15782,4.512955,3.693332,4.441984,0.4734242,6.135532,516.1572121270939,7.866203907715918,6.016916713436475e-06,1.190951292281376e-08,0.0,LB
1.2,0.825,3.46,5.161234,4.600821,3.691209,4.434363,0.4908781,6.138935,523.7487506382372,9.014443063335905,6.171191168357473e-06,1.626915511992291e-08,0.0,LB
1.2,0.875,3.46,5.158662,4.694425,3.685847,4.416348,0.5077141,6.137281,537.3088575708618,10.908549332179724,6.18288259666981e-06,2.035780733909112e-08,0.0,LB
1.2,0.925,3.46,5.158202,4.779502,3.673546,4.38057,0.568942,6.137381,568.7402964203088,14.18590346007241,6.47005540981421e-06,3.714950231732225e-07,0.0,LB
1.2,0.975,3.46,5.158252,4.816641,3.662102,3.527829,0.6383617,6.13643,596.2824126242892,751.4723403151324,6.778069224833753e-06,2.818279100112722e-06,0.0,LB
1.2,0.525,3.48,5.1307,4.110372,4.857193,4.44014,0.01448658,5.93212,2.1686966070070124,4.990718795272903,5.505921307281681e-06,2.019347216057157e-09,0.0,LB
1.2,0.575,3.48,5.149152,4.187999,4.192394,4.444325,0.2124341,6.031766,48.84026368463832,5.3531227240539945,3.1702462682083293e-06,2.94511325271253e-09,0.0,LB
1.2,0.625,3.48,5.15519,4.250293,3.800361,4.444832,0.2960983,6.097446,316.0115819679288,5.7377153638959255,3.919205175901381e-06,3.8913921636860085e-09,0.0,LB
1.2,0.675,3.48,5.157174,4.329831,3.797307,4.447049,0.2912383,6.106084,318.7843554776698,6.224054688704682,4.012943082775332e-06,5.619103091499747e-09,0.0,LB
1.2,0.725,3.48,5.157124,4.418183,3.699804,4.445001,0.4518373,6.125228,500.9091904537234,6.955769789306832,5.8763546707319325e-06,8.11140339124919e-09,0.0,LB
1.2,0.775,3.48,5.159043,4.503514,3.693109,4.440192,0.483623,6.137694,518.9051727288581,7.8456350050867085,6.060312232945989e-06,1.12993640177316e-08,0.0,LB
1.2,0.825,3.48,5.159658,4.594357,3.68359,4.432826,0.5216782,6.134587,540.4866856375047,9.011168279108762,6.294090744139814e-06,1.565719642552914e-08,0.0,LB
1.2,0.875,3.48,5.160707,4.686246,3.670784,4.414157,0.5883147,6.139691,575.7858661230152,10.91588621441641,6.658754449555193e-06,1.2478115464605846e-07,0.0,LB
1.2,0.925,3.48,5.159362,4.77128,3.653885,4.37648,0.6894132,6.142644,619.3027378950238,14.319471848857676,6.961198212550024e-06,3.58843430643375e-07,0.0,LB
1.2,0.975,3.48,5.159481,4.815157,3.640592,3.528662,0.7843414,6.138604,659.5838297347567,747.3189587129209,7.449086201527898e-06,2.7922802208185732e-06,0.0,LB
1.2,0.525,3.5,5.141659,4.107126,4.680107,4.439235,0.08078664,5.946878,4.974615285645513,4.992877375924812,3.951254468550615e-06,1.978212765233287e-09,0.0,LB
1.2,0.575,3.5,5.151035,4.179646,3.871853,4.443007,0.2678185,6.055622,228.2511634955373,5.334158300557628,2.971077633801993e-06,2.8120821261893463e-09,0.0,LB
1.2,0.625,3.5,5.155779,4.245905,3.80971,4.444058,0.290418,6.097375,301.0107459563773,5.729198901747676,3.786430589358848e-06,3.79912864711368e-09,0.0,LB
1.2,0.675,3.5,5.155898,4.331089,3.802363,4.447225,0.2864411,6.105139,313.27302449709515,6.228022888970221,3.9135510201539185e-06,5.66844582091815e-09,0.0,LB
1.2,0.725,3.5,5.157615,4.410763,3.697313,4.443734,0.4612621,6.126338,509.3273527363338,6.936950571633602,5.927069230513371e-06,7.79133719075916e-09,0.0,LB
1.2,0.775,3.5,5.148036,4.496569,3.681117,4.438925,0.5122234,6.134468,534.4043689533456,7.8286864625672,6.207175147208147e-06,1.0878725037692367e-08,0.0,LB
1.2,0.825,3.5,5.155315,4.584807,3.666161,4.430632,0.604818,6.140246,582.7724329117071,9.003110904115982,6.649668571246756e-06,1.4791969409149476e-08,0.0,LB
1.2,0.875,3.5,5.159301,4.678237,3.650618,4.411788,0.7126097,6.136997,628.2203493754831,10.934325547733996,7.050485114289207e-06,2.5293038203767103e-07,0.0,LB
1.2,0.925,3.5,5.15966,4.764652,3.63261,4.373117,0.8522506,6.138108,682.4439688366618,14.432414721115972,7.55840223470106e-06,3.4904064297310015e-07,0.0,LB
1.2,0.975,3.5,5.159258,4.817981,3.618931,3.527775,0.9869072,6.140494,728.5510693896955,752.8301434603954,7.993905317043299e-06,2.8343011957162925e-06,0.0,LB
1.2,0.525,3.52,5.146177,4.092121,4.338003,4.436884,0.1942387,6.00393,24.608661927674383,4.960775802985311,3.2272454709891716e-06,1.8178163278875387e-09,0.0,LB
1.2,0.575,3.52,5.152191,4.15891,3.796141,4.439385,0.2875548,6.064808,319.095735368857,5.295931998693025,3.9727112479828995e-06,2.4951462134898583e-09,0.0,LB
1.2,0.625,3.52,5.157762,4.22442,3.712635,4.439998,0.4135014,6.117523,473.16542229692215,5.694712455081567,5.598259168074944e-06,3.347904028874877e-09,0.0,LB
1.2,0.675,3.52,5.156238,4.318321,3.698444,4.444604,0.4509167,6.103012,508.50707528053874,6.211670351518783,5.860261556786254e-06,5.253515282983631e-09,0.0,LB
1.2,0.725,3.52,5.158784,4.39565,3.691644,4.440802,0.485559,6.134581,523.1352683964673,6.90999288189409,6.034315316337768e-06,7.138845779576429e-09,0.0,LB
1.2,0.775,3.52,5.157092,4.486883,3.668381,4.436894,0.5971354,6.135532,580.5144038263586,7.814636832960828,6.559262324750736e-06,1.0279263524514437e-08,0.0,LB
1.2,0.825,3.52,5.158811,4.577919,3.650518,4.429006,0.7130934,6.134917,631.2000142412568,8.999135685705795,7.144996164602691e-06,1.4188451500369016e-08,0.0,LB
1.2,0.875,3.52,5.159063,4.667755,3.627104,4.408826,0.8979723,6.140377,699.8258817303224,10.951509897672068,7.707313064203819e-06,2.423907262953372e-07,0.0,LB
1.2,0.725,3.54,5.161767,4.379042,3.670653,4.437632,0.5799125,6.14753,576.2328327530532,6.878790772331458,6.674642354808509e-06,6.487867921089874e-09,0.0,LB
1.2,0.775,3.54,5.160255,4.46818,3.640918,4.432946,0.7646261,6.161877,657.9865254146498,7.788460111308487,7.347997502126307e-06,9.206276197022517e-09,0.0,LB
1.2,0.825,3.54,5.160711,4.561293,3.619819,4.425089,0.9529352,6.155287,727.5703628132432,8.98922394562273,8.079193317935677e-06,1.2819113713035976e-08,0.0,LB
1.18,0.775,3.1,5.094956,4.529521,4.581529,4.457709,0.08623153,5.557798,7.645489566849739,7.457552166699973,3.2623383392068322e-06,1.4500667690429072e-08,0.0,LB
1.18,0.825,3.1,5.09214,4.615207,4.377029,4.452223,0.1676558,5.606451,20.24295921011803,8.441316809472106,2.8293977250279424e-06,2.00619895565628e-08,0.0,LB
1.18,0.875,3.1,5.095869,4.702363,4.311758,4.444303,0.1828877,5.585434,26.84033919922708,9.678960110007377,2.831111670274203e-06,2.7240244415258924e-08,0.0,LB
1.18,0.775,3.12,5.098684,4.52708,4.642405,4.456996,0.07729977,5.574361,5.82539126151136,7.461085211418686,3.436766291056251e-06,1.426799669278129e-08,0.0,LB
1.18,0.825,3.12,5.099117,4.615871,4.396214,4.452592,0.1596865,5.596586,18.529470113717,8.433464089450085,2.8506572311966633e-06,2.019537863526837e-08,0.0,LB
1.18,0.875,3.12,5.097113,4.700524,4.278976,4.443491,0.1944737,5.588459,29.92795209325704,9.69461351060859,2.790133605786742e-06,2.6836075188585348e-08,0.0,LB
1.18,0.725,3.14,5.094455,4.436146,4.804139,4.457698,0.0368771,5.55316,2.817237755492058,6.6978204325929775,4.303155102179606e-06,9.669143374095381e-09,0.0,LB
1.18,0.775,3.14,5.093702,4.524896,4.427226,4.45641,0.1465035,5.596241,16.132512117951887,7.4624734670700805,2.883427260190749e-06,1.40705152107591e-08,0.0,LB
1.18,0.825,3.14,5.100926,4.615126,4.295843,4.452421,0.1845834,5.593503,28.523971904153594,8.432848536947926,2.813364480047334e-06,2.0110598704751683e-08,0.0,LB
1.18,0.875,3.14,5.096455,4.697944,4.175179,4.442003,0.2039695,5.614075,53.847556422988546,9.732349577106113,2.7759395211680662e-06,2.618894478391147e-08,0.0,LB
1.18,0.725,3.16,5.091769,4.4332,4.570614,4.456957,0.08863701,5.573865,7.844811273287835,6.6979530656989485,3.2475436716472763e-06,9.49067277949334e-09,0.0,LB
1.18,0.775,3.16,5.098269,4.52397,4.359017,4.456228,0.1726176,5.599056,21.68373045317122,7.460762238477854,2.8223053563913657e-06,1.4000514638389105e-08,0.0,LB
1.18,0.825,3.16,5.094789,4.612723,4.199292,4.451588,0.2038103,5.607424,45.46822495405525,8.441886328395746,2.756246148870784e-06,1.977006057573856e-08,0.0,LB
1.18,0.875,3.16,5.098371,4.696613,4.173338,4.441621,0.2089952,5.612051,53.06644566334222,9.734552686475537,2.751585422787903e-06,2.5966833903936644e-08,0.0,LB
1.18,0.725,3.18,5.094629,4.431043,4.460767,4.456475,0.129859,5.590323,13.883852783134458,6.696188951829449,2.9373858604624685e-06,9.36860654086062e-09,0.0,LB
1.18,0.775,3.18,5.094923,4.522995,4.245161,4.456029,0.1959179,5.603176,36.33381495206611,7.459236895682004,2.7755752103692545e-06,1.3925346166766073e-08,0.0,LB
1.18,0.825,3.18,5.097659,4.609854,4.175148,4.450653,0.2102646,5.621607,53.68290385847197,8.450365622444922,2.7402677527765756e-06,1.938009939085274e-08,0.0,LB
1.18,0.875,3.18,5.099417,4.697907,4.149563,4.429946,0.2175014,5.625624,61.051733529139774,10.287622035277794,2.7266538025957445e-06,2.32016568854891e-08,0.0,LB
1.18,0.725,3.2,5.094668,4.428434,4.325897,4.455898,0.1772159,5.610345,25.429217710432333,6.6938688628519065,2.8144400354332753e-06,9.222974332506745e-09,0.0,LB
1.18,0.775,3.2,5.099746,4.520996,4.184189,4.455492,0.2044581,5.608794,49.6514573204028,7.460513146557419,2.767030842509396e-06,1.3751719333137407e-08,0.0,LB
1.18,0.825,3.2,5.095635,4.608406,4.162604,4.450214,0.2129829,5.622626,55.669971631796784,8.453368476790025,2.7322724306609832e-06,1.9198707853202303e-08,0.0,LB
1.18,0.875,3.2,5.104777,4.695847,4.149912,4.429309,0.207446,5.631109,59.89257701516238,10.293450964764132,2.762905303149701e-06,2.2874151858175817e-08,0.0,LB
1.18,0.675,3.22,5.099715,4.341175,4.612681,4.452954,0.08050568,5.591029,6.608818121509564,6.136711406081193,3.3609341227422514e-06,6.1529586997367306e-09,0.0,LB
1.18,0.725,3.22,5.100375,4.426633,4.207477,4.455532,0.1976104,5.616043,42.890785503717424,6.691283027027631,2.7585445364806867e-06,9.128133855981889e-09,0.0,LB
1.18,0.775,3.22,5.095927,4.518938,4.177547,4.454939,0.209328,5.615501,52.26560717435171,7.461841160189796,2.740879862000361e-06,1.3574786254109713e-08,0.0,LB
1.18,0.825,3.22,5.09439,4.606623,4.169377,4.449693,0.2111246,5.624975,53.848424350048205,8.456282829701472,2.7362388193982872e-06,1.897763108810537e-08,0.0,LB
1.18,0.875,3.22,5.103329,4.693864,3.886878,4.428622,0.2213348,5.639938,201.3765981237745,10.302461493980047,2.2920020408443678e-06,2.2546493050809864e-08,0.0,LB
1.18,0.725,3.24,5.10121,4.424944,4.177967,4.455188,0.208576,5.61567,50.563019377260254,6.688869146688092,2.7535121679677184e-06,9.040386539775692e-09,0.0,LB
1.18,0.775,3.24,5.103817,4.515078,4.138801,4.453837,0.2138851,5.632094,63.49667732760626,7.466548663977766,2.746300146060824e-06,1.3235458785342867e-08,0.0,LB
1.18,0.825,3.24,5.101468,4.603262,4.15226,4.448581,0.2084304,5.641092,58.995787140665776,8.466881859588865,2.743190701524107e-06,1.8536938112531294e-08,0.0,LB
1.18,0.875,3.24,5.112584,4.689818,3.718457,4.427828,0.3339475,5.69823,439.98107855943243,10.29214746223399,4.551840126455041e-06,2.2013697786535353e-08,0.0,LB
1.18,0.625,3.26,5.094808,4.255671,4.823412,4.448061,0.02636475,5.567379,2.572331879053806,5.688136372326504,4.5751885851653665e-06,4.0665769998860585e-09,0.0,LB
1.18,0.675,3.26,5.101233,4.336555,4.189017,4.451858,0.2008197,5.62523,47.79318792350507,6.135064034231711,2.749356138967341e-06,5.980589582372222e-09,0.0,LB
1.18,0.725,3.26,5.097037,4.422605,4.168154,4.454734,0.2105278,5.622572,54.21194636710502,6.684844356194791,2.7397062470418728e-06,8.920680805904809e-09,0.0,LB
1.18,0.775,3.26,5.102875,4.513328,4.153624,4.453351,0.209261,5.635236,58.35404957429772,7.46821135064272,2.7422118295619663e-06,1.3091035482731906e-08,0.0,LB
1.18,0.825,3.26,5.107542,4.599926,3.868355,4.447476,0.2352176,5.655695,218.6240825572449,8.477433661951965,2.484837542326889e-06,1.810943913306337e-08,0.0,LB
1.18,0.875,3.26,5.099827,4.688086,3.749444,4.426999,0.2842666,5.669543,376.52082360791024,10.310957576611642,3.913794332391642e-06,2.1702161948389538e-08,0.0,LB
1.18,0.625,3.28,5.099693,4.25138,4.624211,4.447536,0.07933446,5.590806,6.322265065600625,5.673823216019969,3.394462381116989e-06,3.974230024170579e-09,0.0,LB
1.18,0.725,3.28,5.102425,4.41865,4.143345,4.453809,0.2146079,5.636345,62.23719342615333,6.682877493948887,2.727507792229214e-06,8.706989084351352e-09,0.0,LB
1.18,0.775,3.28,5.106466,4.509762,3.877748,4.452379,0.23297,5.651045,210.06901545216544,7.470987331849107,2.399158828655088e-06,1.2795551231389627e-08,0.0,LB
1.18,0.825,3.28,5.109264,4.595651,3.745503,4.447193,0.2976829,5.688344,386.5689787663724,8.446827010485674,4.0326729302292785e-06,1.7764336860784783e-08,0.0,LB
1.18,0.875,3.28,5.108322,4.684153,3.715708,4.425515,0.3354859,5.689873,443.7230607091145,10.334750585252095,4.556695416739395e-06,2.1055521382182834e-08,0.0,LB
1.18,0.625,3.3,5.097962,4.24787,4.466836,4.446643,0.1233649,5.614132,13.57150465527485,5.674217776453172,2.9536225835742695e-06,3.885572349941104e-09,0.0,LB
1.18,0.675,3.3,5.09952,4.324455,4.121957,4.449707,0.2187207,5.670628,67.6829064541669,6.110409271538411,2.6955848075421245e-06,5.575142854577581e-09,0.0,LB
1.18,0.725,3.3,5.104754,4.414803,4.148214,4.452907,0.2095343,5.647896,59.616297437139345,6.681037355203798,2.733216287115159e-06,8.50409298146035e-09,0.0,LB
1.18,0.775,3.3,5.104788,4.505357,3.814149,4.451069,0.2489247,5.669134,279.09881978032297,7.478157366771721,3.042222682038332e-06,1.2424158979874509e-08,0.0,LB
1.18,0.825,3.3,5.110187,4.592739,3.71853,4.445158,0.3331623,5.686212,438.55291293110133,8.497815545246057,4.511167990438994e-06,1.7228362455288302e-08,0.0,LB
1.18,0.875,3.3,5.111563,4.680748,3.714764,4.424612,0.3363112,5.696763,447.251700007961,10.337201930120411,4.601389530414272e-06,2.0598234592467844e-08,0.0,LB
1.18,0.925,3.3,5.114807,4.761439,3.724251,4.394343,0.320805,5.718298,429.2279557999069,13.040222450492681,4.485016034080423e-06,3.45632044251241e-07,0.0,LB
1.18,0.625,3.32,5.10203,4.244208,4.348256,4.446212,0.1691441,5.628144,22.59727131420217,5.661579368800747,2.814414113601969e-06,3.8109565740204874e-09,0.0,LB
1.18,0.675,3.32,5.103389,4.321397,4.116916,4.448897,0.2189619,5.672818,68.77332154999613,6.11167567911145,2.700753825981251e-06,5.468396542008511e-09,0.0,LB
1.18,0.725,3.32,5.104064,4.40839,3.84232,4.451423,0.2442543,5.677968,244.95651799837074,6.677372435309745,2.733260341711747e-06,8.175230379436493e-09,0.0,LB
1.18,0.775,3.32,5.107967,4.501034,3.726371,4.449831,0.3217775,5.685609,422.32423106117835,7.483588518290939,4.37335769951161e-06,1.2076330775153641e-08,0.0,LB
1.18,0.825,3.32,5.10603,4.588097,3.714657,4.443541,0.3350172,5.699106,445.90156847608387,8.51569699496075,4.581988554328503e-06,1.666276233822084e-08,0.0,LB
1.18,0.875,3.32,5.108918,4.675007,3.720087,4.422616,0.3248666,5.709339,435.4376725743954,10.36394262363407,4.506070684460823e-06,1.9739993257788784e-08,0.0,LB
1.18,0.925,3.32,5.111582,4.758739,3.725151,4.392728,0.315804,5.719777,426.44693759749606,13.096763948116381,4.438170679955737e-06,3.414349701646212e-07,0.0,LB
1.18,0.575,3.34,5.097096,4.15958,4.761587,4.440452,0.05149,5.576842,3.382683772409527,5.2740421944363955,3.9761338886348605e-06,2.5040442545933816e-09,0.0,LB
1.18,0.625,3.34,5.100814,4.241815,4.168424,4.445427,0.2056413,5.634809,54.30652327764062,5.666440071344941,2.7399270501757923e-06,3.749099788134922e-09,0.0,LB
1.18,0.675,3.34,5.111045,4.315231,3.878958,4.447546,0.2402883,5.693625,211.37713150098674,6.10631494334177,2.4459073381213556e-06,5.266729336260676e-09,0.0,LB
1.18,0.725,3.34,5.107764,4.405588,3.752902,4.450816,0.2878257,5.682505,372.7726147665376,6.674485593543119,3.8938301182073055e-06,8.04151728898207e-09,0.0,LB
1.18,0.775,3.34,5.112593,4.495325,3.716141,4.448181,0.3351433,5.704472,444.84324485799846,7.491253610188589,4.582294526681735e-06,1.1628588434549601e-08,0.0,LB
